QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBPURCH
20241,05291694,1,0,1,655,D,1,D,10,D,349,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291694,2,0,1,700,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291694,3,0,1,550,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291694,4,0,2,330,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291714,1,0,1,700,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291714,2,0,1,390,D,1,D,12,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291714,3,0,1,440,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05291754,1,0,1,470,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291774,1,0,1,480,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291914,1,0,1,310,D,1,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291914,2,0,1,365,D,1,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05291924,1,0,1,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05291924,2,0,1,645,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292074,1,0,1,320,D,1,D,11,D,367,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292084,1,0,1,260,D,1,D,12,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292084,2,0,1,550,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292094,1,0,1,330,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292094,2,0,2,330,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292114,1,0,1,270,D,1,D,11,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292114,2,0,1,480,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292144,1,0,1,260,D,1,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292274,1,0,1,540,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292384,1,0,1,655,D,3,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292384,2,0,1,425,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05292454,1,0,1,540,D,3,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292494,1,0,1,365,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05292514,1,0,1,240,D,3,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292514,2,0,1,660,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292514,3,0,1,310,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292514,4,0,1,440,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05292544,1,0,1,660,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05292544,2,0,1,390,D,1,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292544,3,0,1,470,D,1,D,11,D,247,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292544,4,0,1,540,D,1,D,10,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292544,5,0,1,540,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292544,6,0,2,260,D,1,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292544,7,0,2,660,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05292544,8,0,2,330,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292644,1,0,1,660,D,2,D,,A,,A,338,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292794,1,0,1,270,D,1,D,10,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292794,2,0,1,620,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292794,3,0,1,365,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05292794,4,0,1,440,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05292914,1,0,1,240,D,3,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292914,2,0,1,660,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292934,1,0,1,480,D,1,D,12,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292954,1,0,1,260,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05292954,2,0,1,660,D,3,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293014,1,0,1,640,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05293014,2,0,1,470,D,3,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05293014,3,0,1,470,D,3,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05293274,1,0,1,655,D,1,D,12,D,595,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293374,1,0,1,700,D,1,D,12,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293374,2,0,1,365,D,1,D,12,D,356,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05293434,1,0,1,750,D,1,D,10,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293434,2,0,1,645,D,1,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293434,3,0,1,645,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293434,4,0,1,645,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293434,5,0,1,645,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293434,6,0,1,645,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293434,7,0,1,645,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293524,1,0,2,320,D,1,D,10,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293574,1,0,1,230,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293594,2,0,1,230,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293594,3,0,1,660,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05293644,1,0,2,310,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293644,2,0,2,500,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05293674,1,0,1,655,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293674,2,0,2,500,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293694,1,0,1,700,D,1,D,11,D,737,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293694,2,0,1,440,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05293694,3,0,1,520,D,1,D,11,D,779,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293844,1,0,1,260,D,1,D,12,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293844,3,0,1,500,D,1,D,10,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293844,4,0,1,500,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293854,1,0,1,230,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293854,2,0,1,660,D,1,D,12,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293854,3,0,1,470,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293854,4,0,1,480,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293894,1,0,1,230,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293954,1,0,1,230,D,3,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293954,2,0,1,640,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05293984,1,0,1,230,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293984,2,0,1,230,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293984,3,0,1,260,D,1,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293984,4,0,1,260,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293984,5,0,1,300,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293984,6,0,1,300,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05293984,7,0,1,480,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294074,3,0,1,350,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05294074,4,0,1,440,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05294074,5,0,1,520,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294124,1,0,1,640,D,1,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05294254,1,0,1,655,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294254,2,0,1,645,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294254,3,0,1,660,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294254,4,0,1,310,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294254,5,0,1,470,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294314,1,0,1,800,D,1,D,12,D,,H,,A,650,D,645,D,640,D,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05294314,1,1,1,645,D,1,D,12,D,236,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294314,1,2,1,640,D,1,D,12,D,464,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294544,1,0,1,640,D,1,D,11,D,415,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,1
20241,05294664,1,0,1,350,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294694,1,0,1,570,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294774,1,0,1,470,D,3,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294854,1,0,1,230,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294854,2,0,1,260,D,1,D,10,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294854,4,0,1,640,D,3,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294864,1,0,1,240,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294864,2,0,1,660,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294864,3,0,1,700,D,1,D,11,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294864,4,0,1,510,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294924,1,0,1,460,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294924,2,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05294924,3,0,1,470,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295104,1,0,1,240,D,1,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295104,2,0,1,640,D,1,D,11,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05295104,3,0,1,660,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295104,4,0,1,300,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295134,1,0,1,230,D,1,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295204,1,0,1,645,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295214,1,0,1,480,D,1,D,11,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,1,0,1,240,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,2,0,1,390,D,1,D,12,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,3,0,1,500,D,1,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,4,0,1,500,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,5,0,1,500,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,7,0,2,230,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,8,0,2,470,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,9,0,2,500,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,10,0,2,500,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295414,11,0,2,510,D,1,D,10,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295474,1,0,2,660,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05295534,1,0,1,260,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295534,2,0,1,700,D,1,D,12,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295534,3,0,1,540,D,1,D,12,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295554,1,0,1,230,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295564,2,0,1,240,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295564,3,0,1,645,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295564,4,0,1,640,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295564,5,0,1,350,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295564,6,0,1,350,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295584,1,0,1,230,D,3,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295584,2,0,1,240,D,1,D,10,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295634,1,0,1,660,D,2,D,,A,,A,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295634,2,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295634,3,0,2,395,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295734,1,0,1,700,D,3,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295734,2,0,1,570,D,3,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295774,1,0,1,640,D,1,D,10,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295774,2,0,2,230,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295774,3,0,2,660,D,1,D,10,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295774,4,0,2,320,D,1,D,10,D,236,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295834,1,0,1,230,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05295834,2,0,1,425,D,1,D,12,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296064,1,0,1,230,D,3,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05296064,2,0,2,240,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296254,2,0,1,320,D,3,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296264,1,0,1,330,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296334,1,0,1,655,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296334,2,0,1,320,D,1,D,12,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05296334,3,0,1,470,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05296334,4,0,1,470,D,3,D,12,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05296334,5,0,1,520,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05296334,6,0,1,520,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05296334,7,0,2,660,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296334,8,0,2,310,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296334,9,0,2,470,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296424,1,0,1,660,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296424,2,0,1,320,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296424,3,0,2,700,D,1,D,10,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296584,1,0,1,640,D,1,D,12,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20241,05296584,2,0,1,700,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296634,1,0,2,230,D,1,D,10,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296644,1,0,1,270,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296644,2,0,1,270,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296644,3,0,1,660,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296644,4,0,1,470,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296644,5,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296644,6,0,1,510,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296734,1,0,1,240,D,1,D,12,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296734,2,0,1,660,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296754,1,0,1,230,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296754,3,0,1,260,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296754,4,0,1,660,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296754,5,0,1,350,D,1,D,12,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296774,1,0,1,240,D,1,D,10,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296774,2,0,1,365,D,1,D,12,D,228,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05296804,1,0,1,240,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296804,2,0,1,320,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296814,2,0,1,240,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296814,3,0,1,260,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296814,4,0,1,640,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,2
20241,05296814,5,0,1,660,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05296814,6,0,1,660,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20241,05296814,7,0,1,365,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05296814,8,0,2,750,D,1,D,10,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,1,0,1,230,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,2,0,1,260,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,3,0,1,230,D,3,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,4,0,1,660,D,1,D,11,D,227,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,5,0,1,660,D,1,D,11,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,6,0,1,645,D,1,D,12,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,7,0,1,700,D,2,D,,A,,A,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20241,05296894,8,0,1,425,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
20241,05296894,9,0,1,425,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,
