NEWID,SEQNO,ALCNO,HSVCODE,HSVCODE_,HSVCD1,HSVCD1_,HSVCD2,HSVCD2_,HSVCD3,HSVCD3_,HSVCD4,HSVCD4_,HSVCD5,HSVCD5_,HSVCD6,HSVCD6_,HSVCD7,HSVCD7_,HSVCD8,HSVCD8_,HSVCD9,HSVCD9_,HSVMO,HSVMO_,HSVGFTC,HSVGFTC_,HSVEXPX,HSVEXPX_,QYEAR
05844362,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,40,D,20251
05844452,8,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,149,D,20251
05844532,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,75,D,20251
05844532,12,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,10,D,20251
05844582,12,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,130,D,20251
05844602,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,45,D,20251
05844602,10,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,15,D,20251
05844672,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,112,D,20251
05844672,17,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,400,D,20251
05844672,18,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,35,D,20251
05844672,19,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20251
05844672,20,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,400,D,20251
05844712,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,110,D,20251
05844712,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,44,D,20251
05844812,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,46,D,20251
05844812,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,200,D,20251
05844842,14,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,480,D,20251
05844922,23,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,75,D,20251
05844962,12,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,70,D,20251
05845072,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20251
05845092,13,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,500,D,20251
05845382,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,40,D,20251
05845792,26,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,180,D,20251
05845792,27,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,24,D,20251
05845882,14,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,40,D,20251
05845882,15,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,200,D,20251
05845912,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,35,D,20251
05845912,12,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,100,D,20251
05845972,17,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,75,D,20251
05846032,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,300,D,20251
05846102,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,200,D,20251
05846102,11,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,100,D,20251
05846192,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,40,D,20251
05846192,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20251
05846192,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,36,D,20251
05846192,12,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,67,D,20251
05846242,30,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,56,D,20251
05846242,31,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,225,D,20251
05846492,18,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,95,D,20251
05846542,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,121,D,20251
05846542,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,44,D,20251
05846542,17,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,40,D,20251
05846662,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,250,D,20251
05846662,9,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,300,D,20251
05846712,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,65,D,20251
05846712,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20251
05846712,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,65,D,20251
05846712,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,39,D,20251
05846742,21,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20251
05846742,22,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,175,D,20251
05846872,9,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,2000,D,20251
05846882,14,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,422,D,20251
05846972,12,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,56,D,20251
05847012,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20251
05847032,18,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,40,D,20251
05847072,14,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,215,D,20251
05847222,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20251
05847242,9,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,10,D,20251
05847242,10,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,900,D,20251
05847442,6,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,54,D,20251
05847542,7,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,200,D,20251
05847602,13,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20251
05847602,14,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,45,D,20251
05847652,10,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,60,D,20251
05847802,10,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,93,D,20251
05848042,15,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,19,D,20251
05848122,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,100,D,20251
05848122,12,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,777,D,20251
05848122,13,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,400,D,20251
05848122,14,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,35,D,20251
05848122,15,0,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,35,D,20251
05848392,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,40,D,20251
05848522,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,45,D,20251
05848642,7,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,216,D,20251
05848662,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,5,D,20251
05848712,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,189,D,20251
05848712,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,189,D,20251
05848722,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,50,D,20251
05848842,4,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20251
05848912,13,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,25,D,20251
05849092,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,90,D,20251
05849142,13,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20251
05849172,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,85,D,20251
05849222,5,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,36,D,20251
05849222,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,62,D,20251
05849252,27,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,115,D,20251
05849252,28,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,280,D,20251
05849252,29,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,280,D,20251
05849252,30,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,280,D,20251
05849252,40,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,F,156,F,20251
05849362,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,750,D,20251
05849362,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,750,D,20251
05849372,9,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20251
05849412,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,75,D,20251
05849412,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,190,D,20251
05849802,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,160,D,20251
05849802,11,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,260,D,20251
05849802,12,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20251
05850082,15,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,75,D,20251
05850212,6,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,70,D,20251
05850362,13,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20251
05850542,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,45,D,20251
05850563,12,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,193,D,20251
05850752,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,19,D,20251
05850752,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20251
05850972,20,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,49,D,20251
05850972,21,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,79,D,20251
05850972,22,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20251
05850972,23,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20251
05851322,13,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20251
05851322,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,100,D,20251
05851322,15,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,100,D,20251
05851352,16,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,75,D,20251
05851522,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,50,D,20251
05851522,17,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20251
05851542,12,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,1000,D,20251
05851542,13,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,156,F,20251
05851562,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,30,D,20251
05851602,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,110,D,20251
05851602,17,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20251
05851732,35,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,30,D,20251
05851862,7,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,17,D,20251
05851922,13,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,149,D,20251
05851992,15,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,80,D,20251
05852022,16,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,400,D,20251
05852022,17,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,10,D,20251
05852192,12,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,65,D,20251
05852352,19,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,140,D,20251
05852392,20,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,75,D,20251
05852392,21,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,75,D,20251
05852392,22,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20251
05852392,23,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,40,D,20251
05852392,24,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,75,D,20251
05852412,8,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,220,D,20251
05852412,9,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,35,D,20251
05852482,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,50,D,20251
05852542,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,113,D,20251
05852682,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,10,D,20251
05852712,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,120,D,20251
05852712,10,0,900,D,370,D,180,D,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,,H,20251
05852712,10,1,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,34,E,20251
05852712,10,2,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,166,E,20251
05852732,6,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,50,D,20251
05852882,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20251
05852952,15,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,1,D,5,D,20251
05852952,16,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,21,D,20251
05852952,17,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,25,D,20251
05853082,13,0,400,D,310,D,100,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,H,20251
05853082,13,1,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,343,E,20251
05853082,13,2,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,137,E,20251
05853202,32,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,37,D,20251
05853222,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,12,D,20251
05853232,7,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,70,D,20251
05853252,17,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20251
05853252,18,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,49,D,20251
05853252,19,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,62,D,20251
05853432,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20251
05853462,14,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,60,D,20251
05853642,13,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,160,D,20251
05853782,15,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,2,D,300,D,20251
05853842,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,105,D,20251
05853862,14,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,134,D,20251
05853892,20,0,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20251
05853892,21,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,119,D,20251
05854232,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,20,D,20251
05854232,12,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,1,D,500,D,20251
05854292,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,45,D,20251
05854312,7,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,13,D,20251
05854492,8,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,30,D,20251
05854512,21,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,98,D,20251
05854512,22,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,98,D,20251
05854512,23,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,135,D,20251
05854532,12,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,134,D,20251
05854542,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,2,D,90,D,20251
05854582,15,0,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,750,D,20251
05854604,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,30,D,20251
05854604,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20251
05854752,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,49,D,20251
05854782,17,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,69,D,20251
05854782,18,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,20,D,20251
05854802,17,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,135,D,20251
05854822,12,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,300,D,20251
05854842,13,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,2,D,25,D,20251
05854852,8,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,45,D,20251
05854932,13,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20251
05854942,22,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,1200,D,20251
05854942,23,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,79,D,20251
05854942,24,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,1,D,145,D,20251
05854942,25,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,150,D,20251
05855022,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,139,D,20251
05855052,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,150,D,20251
05855052,9,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,51,D,20251
05855052,10,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,51,D,20251
05855302,12,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,75,D,20251
05855302,13,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,150,D,20251
05855302,14,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,160,D,20251
05855302,15,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,330,D,20251
05855512,8,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,45,D,20251
05855522,19,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,69,D,20251
05855522,20,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,1100,D,20251
05855522,21,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,320,D,20251
05855522,22,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,28,D,20251
05855522,23,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,69,D,20251
05855532,18,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,46,D,20251
05855572,18,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,600,D,20251
05855612,12,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,15,D,20251
05855612,13,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,4,D,20251
05855882,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,80,D,20251
05855912,32,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,101,D,20251
05855922,8,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,65,D,20251
05856002,6,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,40,D,20251
05856044,6,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,25,D,20251
05856212,7,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,99,D,20251
05856252,9,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,12,D,20251
05856302,13,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,69,F,20251
05856302,14,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,450,D,20251
05856372,25,0,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,60,D,20251
05856432,9,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,65,D,20251
05856432,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,160,D,20251
05856512,10,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,370,D,20251
05857072,19,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,45,D,20251
05857192,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,15,D,20251
05857192,12,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,250,D,20251
05857192,13,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,300,D,20251
05857222,8,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,125,D,20251
05857262,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,135,D,20251
05857652,12,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,97,D,20251
05857682,11,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,2,D,35,D,20251
05857802,11,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,20,D,20251
05857842,8,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,45,D,20251
05857872,11,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,33,D,20251
05858022,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20251
05858162,10,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,100,D,20251
05858182,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,166,D,20251
05858182,10,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,100,D,20251
05858242,7,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,50,D,20251
05858252,9,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,120,D,20251
05858492,23,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,130,D,20251
05858492,24,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,300,D,20251
05858552,8,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,60,D,20251
05858552,9,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,20,D,20251
05858552,10,0,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,18,D,20251
05858722,13,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,155,D,20251
05858762,8,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,200,D,20251
05858762,9,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,110,D,20251
05859092,14,0,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,36,D,20251
05859092,15,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,10,D,20251
05859102,16,0,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,159,D,20251
05859102,17,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,342,D,20251
05859102,18,0,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,1,D,35,D,20251
05859142,13,0,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,1,D,100,D,20251
05859142,14,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,75,D,20251
05859142,15,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,75,D,20251
05859142,16,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,1,D,150,D,20251
05859142,17,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,1,D,75,D,20251
05859142,18,0,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,1,D,75,D,20251
