QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20241,05550182,21,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550252,37,0,2,1,D,1,D,1,D,11,D,5,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,100,D,1973,G,139,G,,A,,A,130,D,,A,738,G,300,D
20241,05550402,45,0,2,1,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20241,05550512,34,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,365,D,,A,,A,,A,126,D,,A,300,D,25,D
20241,05550602,34,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,360,D,15,D,,A,,A,,A,,A,85,D,30,D
20241,05550612,55,0,1,1,D,1,D,1,D,01,D,18,D,1,D,1,D,2,D,2,D,01,D,02,D,,A,04,D,05,D,,A,,A,,A,,A,,A,,A,16,D,,A,100,D,20000,D,,A,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,7616,W,2497,G,,A,,A,,A,,A,7033,G,,A
20241,05550612,56,0,1,1,D,3,D,1,D,01,D,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05550612,57,0,1,1,D,4,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20241,05550652,43,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,1041,D,,A,,A,,A,116,D,,A,,A,,A,,A,41,D,,A,90,D,,A,,A,,A,,A,,A,45,D,220,D,,A
20241,05551152,36,0,1,1,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,27,D,,A,15,D,,A
20241,05551412,53,0,1,1,D,1,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,3,F,,A,,A,50,D,,A,,A,,A,,A,150,D,,A
20241,05551412,54,0,1,2,D,4,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,600,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,77,D,700,D,100,D,,A,,A,,A,,A,500,D,,A
20241,05551572,42,0,2,1,D,1,D,3,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,40,D,600,D,60,D,,A,,A,,A,,A,240,D,100,D
20241,05551762,25,0,1,1,D,2,D,1,D,11,D,20,D,,A,,A,,A,,A,01,D,02,D,03,D,04,D,,A,06,D,,A,,A,,A,,A,,A,,A,,A,50,D,2400,D,200,D,200,D,,A,450,D,,A,,A,,A,,A,30,D,,A,20,D,4000,D,,A,,A,,A,500,D,,A,800,D,400,D
20241,05551792,33,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,15,D,567,D,,A,,A,,A,340,D,,A,140,D,40,D
20241,05551972,27,0,2,1,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A,47,D,,A
20241,05551982,48,0,1,1,D,1,D,1,D,01,D,26,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,150,D,200,D
20241,05551992,11,0,1,2,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552092,27,0,2,1,D,1,D,1,D,11,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A
20241,05552092,28,0,1,2,D,2,D,1,D,01,D,16,D,1,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05552172,68,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,320,D,,A,,A,,A,,A,,A,75,D,22,D
20241,05552252,73,0,1,1,D,1,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,12,D,20,D,,A,,A,,A,,A,130,D,,A,180,D,,A
20241,05552562,33,0,1,1,D,1,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,250,D,,A,,A,,A,,A,,A,40,D,,A
20241,05552652,30,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,250,D,10,D,,A,,A,,A,,A,640,D,,A
20241,05552652,31,0,1,1,D,2,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,110,D,,A,,A,,A,,A,,A,150,D,,A
20241,05552652,32,0,1,1,D,3,D,2,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,600,D,,A,,A,,A,,A,,A,550,D,,A
20241,05552662,19,0,2,1,D,1,D,1,D,11,D,13,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,68,F,700,D,,A
20241,05552662,20,0,1,2,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20241,05552692,31,0,1,1,D,2,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,320,D,120,D
20241,05552732,56,0,1,1,D,1,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,180,F,106,F
20241,05552732,57,0,1,1,D,2,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D
20241,05552732,58,0,1,1,D,3,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D
20241,05552732,59,0,1,1,D,4,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D
20241,05552822,26,0,2,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,373,D,125,D,,A,,A,,A,,A,,A,,A,,A,25,D,20,D,85,D
20241,05552962,29,0,1,1,D,1,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,500,D,,A
20241,05552972,48,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,15,D,,A,,A,,A,50,D,85,D,,A
20241,05553032,36,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,0,D,11,D,,A,,A,290,D,,A,,A,,A,,A,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553032,38,0,1,1,D,3,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,27,D,,A,,A
20241,05553092,16,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A
20241,05553272,32,0,2,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,370,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,15,D,,A,,A,,A,150,D,0,D
20241,05553442,25,0,1,1,D,1,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,250,D,,A,,A,260,D,,A,,A,,A,,A,,A,100,D,40,D
20241,05553442,26,0,1,2,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,250,D,,A,,A,,A,,A,,A,60,D,,A
20241,05553493,34,0,2,1,D,1,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553493,35,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,50,D
20241,05553572,15,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,150,D,,A
20241,05553572,16,0,1,2,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,50,D,,A,,A,,A,,A,450,D,,A
20241,05553572,17,0,1,1,D,3,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,1400,D,,A
20241,05553752,26,0,1,1,D,1,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,2900,D,,A,,A,90,D,,A,,A,1000,D,120,D
20241,05553752,27,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,,A,,A,356,D,,A,,A,,A,,A,,A,100,D,,A
20241,05553762,51,0,2,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,1,D,60,D,,A,,A,190,D,,A,25,D,,A,50,D,,A,75,D,75,D
20241,05553762,52,0,1,1,D,2,D,1,D,01,D,11,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,550,D,10,D,125,D,1363,G,313,G,,A,,A,,A,,A,1124,G,50,D
20241,05553922,53,0,1,1,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05553942,37,0,1,1,D,1,D,1,D,11,D,7,D,2,D,1,D,2,D,1,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,7616,W,600,D,,A,1238,G,1478,G,,A,2400,D,,A
20241,05554042,34,0,2,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554042,35,0,2,1,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,350,D,,A,,A,,A,,A,200,D,,A
20241,05554042,36,0,1,2,D,3,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05554252,54,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,550,D,,A
20241,05554252,55,0,1,1,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,130,D,365,D,18,D,,A,,A,,A,,A,182,D,,A
20241,05554422,19,0,1,1,D,1,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,32,D,,A,,A,,A,,A,,A,,A,,A,100,D,85,F
20241,05554552,58,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1785,D,100,D,,A,,A,165,D,,A,655,D,,A
20241,05554612,22,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,1000,D,,A
20241,05554862,23,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,35,D,,A,,A,,A,300,D,115,D
20241,05555292,21,0,1,1,D,2,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555342,15,0,1,2,D,1,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05555512,36,0,1,1,D,1,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,40,D,,A,600,D,30,D,,A,200,D,,A,,A,370,D,250,D
20241,05555792,39,0,1,1,D,1,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,1500,D,20,D,,A,,A,,A,,A,580,D,200,D
20241,05556112,27,0,1,1,D,1,D,1,D,11,D,3,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,20,G,,A,50,D,,A,,A,,A,150,D,30,D
20241,05556152,35,0,2,1,D,1,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,500,D,,A,0,F,,A,120,D,,A,,A,,A,,A,125,D,150,D,,A
20241,05556212,41,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,9,D,,A,,A,,A,,A,,A,,A,97,D,21,D
20241,05556212,42,0,1,1,D,2,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,77,D,,A,21,D,,A,,A,,A,,A,,A,,A,120,D,10,D
20241,05556482,20,0,1,1,D,1,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,7,D,,A,200,D,10,F,,A,,A,,A,130,D,70,F,40,D
20241,05556712,33,0,1,1,D,2,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,60,D,20,D,,A,100,D,,A,,A,,A,250,D,200,D,100,D
20241,05556712,34,0,1,1,D,3,D,1,D,11,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,28,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,28,D,50,D,,A,,A,120,D,122,D,50,D
20241,05556712,35,0,1,1,D,4,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,500,D,5,D,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,25,D,80,D,,A,30,D,200,D,125,D,0,D
20241,05556882,48,0,1,1,D,1,D,3,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,30,D,,A,,A,,A,,A,120,D
20241,05556882,49,0,1,1,D,2,D,3,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,100,D,,A,,A,400,D,,A,400,D
20241,05556882,50,0,1,1,D,3,D,2,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D
20241,05556942,26,0,1,1,D,2,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,1200,D,,A,,A,,A,22,F,,A,,A,,A,,A,106,F,,A,,A,,A,250,F,,A,,A,500,D,,A,150,F,,A
20241,05556972,12,0,1,1,D,1,D,1,D,01,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,100,D,,A,,A,,A,,A,200,D,,A
20241,05557132,29,0,1,2,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,60,D,,A,,A,,A,50,D,,A,,A,,A,,A,550,D,,A
20241,05557132,30,0,1,1,D,2,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,1200,D,,A,850,D,,A
20241,05557232,17,0,1,1,D,1,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,136,D
20241,05557232,18,0,1,1,D,2,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,,A,,A
20241,05557262,63,0,2,1,D,1,D,3,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,280,D,,A
20241,05557262,64,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,280,D,,A,,A,,A,,A,,A,195,D,,A
20241,05557262,65,0,1,1,D,3,D,2,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,320,D,,A,,A,,A,,A,,A,46,F,,A
