QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_,PAYESCRW,PAYE_CRW,MORTSPEC,MORT_PEC,FEEAMTX,FEEAMTX_
20241,05293374,24,0,5,01,D,100,D,.0413,D,85000,D,30,D,800,D,3,D,4,D,5,D,,A,388,D,147,D,148,D,148,D,265,D,264,D,264,D,,A,09,D,2018,D,1,D,,A,76907,D,76760,D,76612,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05293424,21,0,5,01,D,100,D,.0410,D,124173,D,30,D,1000,D,3,D,4,D,,A,,A,400,D,531,D,532,D,534,D,69,D,68,D,66,D,,A,10,D,1996,D,1,D,,A,20293,D,19762,D,19230,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05293634,21,0,5,01,D,100,D,.0438,D,120000,D,30,D,961,D,3,D,4,D,,A,,A,362,D,269,D,270,D,271,D,330,D,329,D,328,D,,A,01,D,2012,D,1,D,,A,90381,D,90112,D,89842,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05293644,19,0,5,01,D,100,D,.0450,F,675000,F,30,F,6823,V,,A,4,F,,A,,A,1550,F,1076,F,1080,F,1084,F,2344,F,2340,F,2336,F,,A,07,F,2019,F,1,F,,A,833430,V,831147,V,832659,V,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A
20241,05293674,33,0,5,01,D,100,D,.0311,D,247500,D,30,D,1450,D,3,D,4,D,,A,,A,392,D,457,D,458,D,460,D,601,D,600,D,598,D,,A,10,D,2020,D,1,D,,A,231803,D,231346,D,230888,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05293684,16,0,5,01,D,100,D,.0410,D,207000,D,30,D,1818,D,3,D,4,D,,A,,A,818,D,364,D,365,D,367,D,636,D,635,D,633,D,,A,06,D,2018,D,1,D,,A,186097,D,185733,D,185368,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05293694,44,0,5,01,D,100,D,.0296,D,256440,D,15,D,2171,D,3,D,4,D,,A,,A,405,D,1217,D,1220,D,1223,D,549,D,546,D,543,D,,A,05,D,2021,D,1,D,,A,222409,D,221192,D,219972,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05293774,19,0,5,01,D,100,D,.0450,D,115000,D,30,D,1200,D,3,D,4,D,,A,,A,617,D,172,D,172,D,173,D,411,D,411,D,410,D,,A,01,D,2021,D,1,D,,A,109680,D,109508,D,109336,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05293894,23,0,5,01,D,100,D,.0730,D,65000,D,30,D,1300,D,3,D,,A,,A,,A,854,D,51,D,52,D,52,D,296,D,296,D,296,D,,A,08,D,2023,D,1,D,,A,64899,D,64847,D,64796,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05293954,41,0,5,01,D,100,D,.0600,D,164000,D,30,D,1420,D,3,D,4,D,,A,,A,437,D,469,D,472,D,474,D,514,D,511,D,509,D,,A,02,D,2006,D,1,D,,A,102753,D,102283,D,101812,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05293954,42,0,5,01,D,100,D,.0641,D,410000,D,30,D,2567,D,,A,,A,,A,,A,0,D,612,D,615,D,619,D,808,D,805,D,801,D,,A,12,D,2006,D,2,D,,A,273486,D,272379,D,271267,D,02,D,1,D,,A,,A,1420,D,1420,D,1420,D,1,D,2,D,2,D,,A,,A,,A
20241,05294074,26,0,5,01,D,100,D,.0296,D,500000,D,30,D,3500,D,3,D,,A,5,D,,A,1403,D,925,D,928,D,930,D,1172,D,1169,D,1167,D,,A,06,D,2021,D,1,D,,A,474995,D,474069,D,473142,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05294214,30,0,5,01,D,100,D,.0400,D,92000,D,30,D,1047,D,3,D,4,D,,A,,A,608,D,193,D,194,D,195,D,246,D,245,D,244,D,,A,04,D,2014,D,1,D,,A,73684,D,73491,D,73297,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05294254,28,0,5,01,D,100,D,.0600,F,505045,F,30,F,3741,F,,A,,A,,A,6,F,713,F,518,F,521,F,523,F,2510,F,2507,F,2505,F,,A,05,F,2023,F,1,F,,A,501990,F,501472,F,500952,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05294504,16,0,5,01,D,100,D,.0400,F,133000,F,30,F,1030,F,3,F,4,F,,A,,A,395,F,429,F,430,F,432,F,206,F,205,F,203,F,,A,08,F,2003,F,1,F,,A,61848,F,61419,F,60989,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05294564,21,0,5,01,D,100,D,.0534,D,386525,D,30,D,2156,D,,A,,A,,A,,A,0,D,479,D,481,D,483,D,1677,D,1675,D,1673,D,,A,01,D,2022,D,1,D,,A,376951,D,376472,D,375991,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05294594,18,0,5,01,D,100,D,.0400,D,125000,D,30,D,1300,D,3,D,4,D,5,D,,A,703,D,271,D,272,D,272,D,326,D,325,D,325,D,,A,08,D,2013,D,1,D,,A,97907,D,97637,D,97365,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05294694,13,0,5,01,D,100,D,.0296,D,70000,D,30,D,700,D,3,D,4,D,,A,,A,406,D,129,D,130,D,130,D,165,D,164,D,164,D,,A,08,D,2021,D,1,D,,A,66746,D,66617,D,66487,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05294704,23,0,5,01,D,100,D,.0513,D,210000,D,15,D,1675,D,,A,,A,,A,,A,0,D,991,D,995,D,1000,D,684,D,680,D,675,D,,A,01,D,2019,D,1,D,,A,159953,D,158962,D,157966,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05294774,21,0,5,01,D,100,D,.0365,D,55000,D,30,D,400,D,,B,,B,,B,,B,148,D,128,D,128,D,129,D,124,D,124,D,123,D,,A,06,D,2012,D,1,D,,A,40758,D,40630,D,40501,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05294854,26,0,5,01,D,100,D,.0311,D,135000,D,30,D,858,D,3,D,4,D,5,D,,A,281,D,250,D,251,D,251,D,327,D,326,D,326,D,,A,09,D,2020,D,1,D,,A,126192,D,125942,D,125692,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05294864,41,0,5,01,D,100,D,.0296,D,370000,D,30,D,2300,D,3,D,4,D,,A,,A,748,D,683,D,685,D,687,D,869,D,867,D,865,D,,A,07,D,2021,D,1,D,,A,352173,D,351490,D,350805,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05294924,43,0,5,01,D,100,D,.0296,D,520000,D,30,D,2700,D,3,D,4,D,,A,,A,519,D,960,D,962,D,965,D,1221,D,1219,D,1216,D,,A,07,D,2021,D,1,D,,A,494951,D,493991,D,493028,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05295034,15,0,5,01,D,100,D,.0311,D,180000,D,30,D,1300,D,3,D,4,D,,A,,A,530,D,336,D,337,D,337,D,434,D,433,D,433,D,,A,07,D,2020,D,1,D,,A,167562,D,167226,D,166889,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05295104,60,0,5,01,D,100,D,.0534,D,231986,D,30,D,1891,D,3,D,4,D,5,D,,A,597,D,286,D,287,D,289,D,1008,D,1007,D,1005,D,,A,02,D,2022,D,1,D,,A,226525,D,226240,D,225952,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05295214,17,0,5,01,D,100,D,.0660,D,250000,D,30,D,1759,D,3,D,4,D,,A,,A,162,D,224,D,226,D,227,D,1373,D,1371,D,1370,D,,A,08,D,2023,D,1,D,,A,249555,D,249330,D,249105,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05295344,12,0,5,01,D,100,D,.0397,D,86000,D,30,D,434,D,3,D,4,D,,A,,A,25,D,147,D,148,D,148,D,262,D,261,D,261,D,,A,07,D,2019,D,1,D,,A,79097,D,78949,D,78802,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05295474,32,0,5,01,D,100,D,.0534,D,548000,D,30,D,3460,D,,A,4,D,5,D,,A,403,D,,A,,A,,A,,A,,A,,A,,A,08,D,2022,D,2,D,,A,539092,D,538434,D,537773,D,01,D,1,D,,A,,A,2300,D,2300,D,2300,D,1,D,2,D,1,D,,A,,A,,A
20241,05295514,22,0,5,01,D,100,D,.0454,D,110000,D,30,D,942,D,3,D,4,D,,A,,A,382,D,187,D,187,D,188,D,187,D,187,D,186,D,,A,01,D,2018,D,1,D,,A,98684,D,98497,D,98310,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05295534,24,0,5,01,D,100,D,.0681,F,105000,F,30,F,841,F,3,F,4,F,,A,,A,156,F,93,F,93,F,94,F,592,F,592,F,591,F,,A,04,F,2023,F,1,F,,A,104365,F,104273,F,104179,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,,C,,A,,A,,A
20241,05295624,23,0,5,01,D,100,D,.0296,D,220000,D,30,D,1450,D,3,D,4,D,,A,,A,527,D,407,D,409,D,410,D,516,D,514,D,513,D,,A,06,D,2021,D,1,D,,A,208988,D,208581,D,208172,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05295624,24,0,5,01,D,100,D,.0604,D,220000,D,30,D,1789,D,3,D,4,D,,A,,A,464,D,548,D,551,D,554,D,777,D,774,D,771,D,,A,06,D,2008,D,1,D,,A,154316,D,153768,D,153217,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05295634,32,0,5,01,D,100,D,.0469,F,214000,F,15,F,2122,F,3,F,4,F,,A,,A,464,F,1540,F,1546,F,1552,F,118,F,112,F,106,F,,A,07,F,2010,F,1,F,,A,30290,F,28750,F,27205,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05295644,23,0,5,01,D,100,D,.0311,D,245346,D,30,D,1696,D,3,D,4,D,5,D,,A,647,D,458,D,459,D,461,D,591,D,590,D,588,D,,A,06,D,2020,D,1,D,,A,227957,D,227499,D,227039,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05295734,29,0,5,01,D,100,D,.0743,D,51000,D,30,D,378,D,,B,,B,,B,,B,24,D,235,D,236,D,238,D,119,D,118,D,116,D,,A,04,D,1999,D,1,D,,A,19271,D,19036,D,18800,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05295774,16,0,5,01,D,100,D,.0534,D,15000,D,5,D,285,D,,A,,A,,A,,A,0,D,232,D,233,D,234,D,53,D,52,D,51,D,,A,08,D,2022,D,1,D,,A,11855,D,11622,D,11389,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296064,25,0,5,01,D,100,D,.0365,D,196302,D,30,D,898,D,,A,,A,,A,,A,0,D,451,D,452,D,453,D,447,D,446,D,445,D,,A,09,D,2012,D,1,D,,A,147065,D,146614,D,146162,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05296104,35,0,5,01,D,100,D,.0454,D,250000,D,15,D,2080,D,3,D,,A,,A,,A,162,D,1257,D,1262,D,1266,D,661,D,656,D,652,D,,A,02,D,2018,D,1,D,,A,174772,D,173515,D,172253,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296214,15,0,5,01,D,100,D,.0525,D,155000,D,30,D,1086,D,3,D,4,D,5,D,,A,230,D,188,D,189,D,190,D,668,D,667,D,666,D,,A,09,D,2022,D,1,D,,A,152626,D,152438,D,152249,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296334,55,0,5,01,D,100,D,.0311,D,486482,D,30,D,3100,D,3,D,4,D,,A,,A,1020,D,899,D,902,D,904,D,1181,D,1178,D,1176,D,,A,10,D,2020,D,1,D,,A,455613,D,454714,D,453812,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05296414,13,0,5,01,D,100,D,.0296,D,307700,D,15,D,3252,D,3,D,,A,,A,,A,1133,D,1475,D,1479,D,1482,D,644,D,640,D,637,D,,A,01,D,2021,D,1,D,,A,261003,D,259527,D,258048,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05296524,30,0,5,01,D,100,D,.0670,F,109000,F,30,F,895,F,3,F,4,F,,A,,A,192,F,95,F,96,F,97,F,608,F,607,F,606,F,,A,08,F,2023,F,1,F,,A,108811,F,108715,F,108619,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296584,26,0,5,01,D,100,D,.0311,D,188000,D,30,D,1480,D,3,D,4,D,,A,,A,676,D,353,D,354,D,355,D,451,D,450,D,449,D,,A,04,D,2020,D,1,D,,A,173964,D,173611,D,173257,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05296634,28,0,5,01,D,100,D,.0311,F,300000,F,30,F,1812,F,3,F,4,F,,A,,A,529,F,553,F,555,F,556,F,730,F,728,F,727,F,,A,12,F,2020,F,1,F,,A,281505,F,280952,F,280397,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296644,32,0,5,01,D,100,D,.0587,D,200000,D,30,D,2200,D,,B,,B,,B,,B,1018,D,605,D,608,D,611,D,577,D,574,D,571,D,,A,03,D,2005,D,1,D,,A,118025,D,117420,D,116813,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296724,15,0,5,01,D,100,D,.0400,D,69751,D,30,D,500,D,3,D,4,D,,A,,A,167,D,157,D,157,D,158,D,176,D,176,D,175,D,,A,08,D,2012,D,1,D,,A,52809,D,52652,D,52495,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296764,23,0,5,01,D,100,D,.0397,D,483511,D,30,D,2300,D,3,D,4,D,,A,,A,0,D,823,D,826,D,829,D,1477,D,1474,D,1471,D,,A,09,D,2019,D,1,D,,A,446320,D,445497,D,444671,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296804,18,0,5,01,D,100,D,.0400,D,180000,D,15,D,2020,D,,B,,B,,B,,B,689,D,944,D,948,D,951,D,387,D,383,D,380,D,,A,05,D,2017,D,1,D,,A,115951,D,115006,D,114059,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296814,26,0,5,01,D,100,D,.0475,D,525000,D,30,D,3700,D,3,D,,A,5,D,,A,961,D,710,D,712,D,715,D,2029,D,2027,D,2024,D,,A,04,D,2022,D,1,D,,A,512695,D,511986,D,511273,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296834,21,0,5,01,D,100,D,.0454,D,111000,D,10,D,1531,D,3,D,,A,,A,,A,378,D,923,D,926,D,930,D,230,D,227,D,223,D,,A,09,D,2018,D,1,D,,A,60809,D,59886,D,58960,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296844,20,0,5,01,D,100,D,.0296,D,113000,D,30,D,1055,D,3,D,4,D,,A,,A,581,D,208,D,209,D,209,D,266,D,265,D,265,D,,A,08,D,2021,D,1,D,,A,107763,D,107555,D,107347,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296894,54,0,5,01,D,100,D,.0296,D,185730,D,10,D,2485,D,3,D,4,D,,A,,A,695,D,1431,D,1434,D,1438,D,359,D,356,D,352,D,,A,05,D,2021,D,1,D,,A,145742,D,144311,D,142877,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05296904,22,0,5,01,D,100,D,.0296,D,128263,D,30,D,538,D,,A,,A,,A,,A,0,D,237,D,238,D,239,D,301,D,300,D,299,D,,A,06,D,2021,D,1,D,,A,121847,D,121609,D,121371,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05296984,20,0,5,01,D,100,D,.0311,D,170000,D,30,D,1600,D,3,D,4,D,,A,,A,873,D,320,D,321,D,322,D,407,D,406,D,405,D,,A,03,D,2020,D,1,D,,A,156989,D,156669,D,156348,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05297344,17,0,5,01,D,100,D,.0400,D,375000,D,30,D,2500,D,,B,,B,,B,,B,710,D,629,D,631,D,634,D,1161,D,1159,D,1156,D,,A,12,D,2019,D,1,D,,A,348203,D,347573,D,346942,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05297444,12,0,5,01,D,100,D,.0681,D,180000,D,30,D,1500,D,3,D,4,D,,A,,A,325,D,157,D,158,D,159,D,1018,D,1017,D,1016,D,,A,06,D,2023,D,1,D,,A,179381,D,179224,D,179066,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05297604,18,0,5,01,D,100,D,.0434,D,150000,D,15,D,1674,D,3,D,4,D,,A,,A,539,D,1037,D,1041,D,1044,D,98,D,94,D,91,D,,A,11,D,2010,D,1,D,,A,27144,D,26107,D,25066,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05343894,16,0,5,01,D,100,D,.0454,D,217000,D,30,D,1246,D,,A,,A,5,D,,A,141,D,,A,,A,,A,,A,,A,,A,,A,02,D,2018,D,2,D,,A,194681,D,194313,D,193943,D,01,D,,A,,A,3,D,,C,,C,,C,1,D,2,D,2,D,,A,,A,,A
20241,05343964,33,0,5,01,D,100,D,.0296,D,352000,D,15,D,2640,D,3,D,,A,,A,,A,216,D,1655,D,1659,D,1663,D,769,D,765,D,761,D,,A,10,D,2021,D,1,D,,A,311933,D,310279,D,308620,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344114,17,0,5,01,D,100,D,.0520,F,119000,F,30,F,2021,F,3,F,4,F,,A,,A,1368,F,142,F,142,F,143,F,511,F,511,F,510,F,,A,04,F,2023,F,1,F,,A,118026,F,117885,F,117742,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344234,29,0,5,01,D,100,D,.0397,D,260000,D,30,D,1560,D,3,D,4,D,,A,,A,323,D,442,D,443,D,444,D,795,D,794,D,793,D,,A,11,D,2019,D,1,D,,A,240432,D,239990,D,239547,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344244,24,0,5,01,D,100,D,.0520,D,119000,D,30,D,2021,D,3,D,4,D,,A,,A,1368,D,142,D,142,D,143,D,511,D,511,D,510,D,,A,04,D,2023,D,1,D,,A,118026,D,117885,D,117742,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344274,13,0,5,01,D,100,D,.0365,D,125000,D,30,D,1150,D,3,D,,A,,A,,A,578,D,293,D,294,D,295,D,279,D,278,D,277,D,,A,03,D,2012,D,1,D,,A,91589,D,91295,D,91001,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344324,38,0,5,01,D,100,D,.0397,D,164000,D,10,D,1823,D,3,D,4,D,,A,,A,165,D,1346,D,1351,D,1355,D,312,D,307,D,303,D,,A,02,D,2019,D,1,D,,A,94157,D,92810,D,91460,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344354,19,0,5,01,D,100,D,.0296,D,225000,D,30,D,1650,D,3,D,4,D,,A,,A,706,D,419,D,420,D,421,D,525,D,524,D,523,D,,A,05,D,2021,D,1,D,,A,212903,D,212484,D,212064,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05344514,24,0,5,01,D,100,D,.0454,D,157151,D,30,D,1023,D,3,D,4,D,5,D,,A,223,D,268,D,269,D,270,D,532,D,531,D,530,D,,A,01,D,2018,D,1,D,,A,140721,D,140453,D,140185,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05344544,11,0,1,01,D,100,D,.0296,D,333771,D,30,D,1400,D,,A,,A,,A,,A,0,D,619,D,621,D,622,D,781,D,779,D,778,D,,A,06,D,2021,D,1,D,,A,316456,D,315837,D,315216,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05344564,34,0,5,01,D,100,D,.0534,D,380608,D,30,D,3154,D,3,D,4,D,,A,,A,1031,D,453,D,455,D,457,D,1670,D,1668,D,1666,D,,A,11,D,2022,D,1,D,,A,375328,D,374876,D,374421,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344634,21,0,5,01,D,100,D,.0600,D,124000,D,30,D,1400,D,,A,4,D,,A,,A,657,D,195,D,196,D,197,D,548,D,547,D,546,D,,A,03,D,2016,D,1,D,,A,109676,D,109482,D,109286,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344724,48,0,5,01,D,100,D,.0365,D,460000,D,15,D,6823,T,3,D,4,D,,A,,A,1716,D,3132,T,3141,T,3165,T,848,D,840,D,833,D,,A,12,D,2016,D,1,D,,A,278763,D,276289,D,273807,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05344764,8,0,5,01,D,100,D,.0400,D,250000,D,30,D,1194,D,,A,,A,,A,,A,0,D,,A,435,D,436,D,,A,759,D,758,D,,A,04,D,2019,D,2,D,122023,D,,A,227835,D,227401,D,01,D,,A,,A,3,D,,A,,A,,A,1,D,,A,2,D,,A,,A,,A
20241,05344764,25,0,1,01,D,100,D,.0400,D,250000,D,30,D,1989,D,3,D,4,D,,A,,A,795,D,423,D,,A,,A,771,D,,A,,A,122023,D,11,D,2019,D,1,D,,A,231260,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05344774,21,0,5,01,D,100,D,.0311,D,200000,D,30,D,1800,D,3,D,4,D,,A,,A,945,D,372,D,373,D,374,D,290,D,289,D,289,D,,A,08,D,2020,D,1,D,,A,186202,D,185830,D,185456,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344794,24,0,5,01,D,100,D,.0296,F,220000,F,30,F,1220,F,3,F,4,F,5,F,,A,297,F,410,F,411,F,412,F,513,F,512,F,511,F,,A,06,F,2021,F,1,F,,A,208172,F,207763,F,207352,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344794,25,0,5,01,D,100,D,.0713,F,174911,F,30,F,1243,F,3,F,4,F,,A,,A,64,F,148,F,149,F,150,F,1031,F,1030,F,1029,F,,A,02,F,2023,F,1,F,,A,173476,F,173327,F,173178,F,02,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05344884,21,0,5,02,D,300,D,.0365,D,175000,D,15,D,1264,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,900,D,900,D,900,D,,A,03,D,2016,D,2,D,,A,175000,D,175000,D,175000,D,01,D,1,D,,A,,A,1399,T,1399,T,1399,T,,A,2,D,2,D,,A,,A,,A
20241,05344904,35,0,5,01,D,100,D,.0296,D,526000,D,30,D,2400,D,3,D,4,D,5,D,,A,194,D,964,D,966,D,969,D,1242,D,1240,D,1237,D,,A,11,D,2021,D,1,D,,A,503565,D,502601,D,501635,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05344964,22,0,5,01,D,100,D,.0534,D,492299,D,30,D,3720,D,3,D,4,D,,A,,A,974,D,594,D,596,D,599,D,2152,D,2150,D,2147,D,,A,08,D,2022,D,1,D,,A,483705,D,483112,D,482516,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05344974,16,0,5,01,D,100,D,.0534,D,143423,D,30,D,800,D,,C,,C,,C,,C,0,D,178,D,178,D,179,D,622,D,622,D,621,D,,A,02,D,2022,D,1,D,,A,139870,D,139693,D,139514,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,1,D,,A,,A,,A
20241,05345124,37,0,5,01,D,100,D,.0296,D,135415,D,30,D,1025,D,3,D,4,D,,A,,A,457,D,254,D,254,D,255,D,314,D,314,D,313,D,,A,02,D,2021,D,1,D,,A,127381,D,127127,D,126873,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20241,05345194,44,0,5,01,D,100,D,.0365,D,553808,D,15,D,4800,D,3,D,4,D,,A,,A,800,D,3132,T,3141,T,3165,T,957,D,947,D,938,D,,A,05,D,2016,D,1,D,,A,314514,D,311470,D,308418,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20241,05345324,35,0,5,01,D,100,D,.0470,D,42500,D,30,D,450,D,3,D,,A,,A,,A,230,D,86,D,87,D,87,D,134,D,133,D,133,D,,A,09,D,2013,D,1,D,,A,34147,D,34060,D,33974,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A
20241,05345484,34,0,5,01,D,100,D,.0588,D,333000,D,30,D,3368,D,3,D,,A,,A,,A,1397,D,1075,D,1081,D,1086,D,896,D,890,D,885,D,,A,03,D,2004,D,1,D,,A,182773,D,181697,D,180617,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
