QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20241,05291914,36,0,1,500,D,1,D,200,D,11,D,1
20241,05291914,37,0,1,520,D,1,D,20,D,12,D,1
20241,05291914,38,0,1,150,D,1,D,55,D,10,D,3
20241,05291914,39,0,1,320,D,1,D,50,D,11,D,
20241,05291914,40,0,1,700,D,1,D,10,D,13,D,
20241,05291914,41,0,1,355,D,1,D,7,D,13,D,
20241,05291914,42,0,1,355,D,1,D,6,D,13,D,
20241,05291914,43,0,1,355,D,1,D,74,D,13,D,
20241,05291924,26,0,1,840,D,1,D,30,D,13,D,
20241,05291924,27,0,1,150,D,1,D,6,D,13,D,
20241,05291924,28,0,1,700,D,1,D,6,D,11,D,1
20241,05291924,29,0,1,330,D,1,D,12,D,13,D,
20241,05291924,30,0,1,355,D,1,D,35,D,13,D,1
20241,05291924,31,0,2,370,D,1,D,70,D,10,D,
20241,05291974,19,0,1,150,D,1,D,84,D,13,D,
20241,05292074,50,0,1,840,D,1,D,90,D,13,D,
20241,05292074,51,0,1,160,D,1,D,50,D,13,D,
20241,05292074,52,0,1,210,D,1,D,15,D,13,D,
20241,05292094,36,0,1,355,D,1,D,90,D,13,D,
20241,05292114,43,0,1,840,D,1,D,16,D,13,D,
20241,05292114,44,0,1,520,D,1,D,12,D,10,D,
20241,05292114,45,0,1,520,D,1,D,12,D,11,D,
20241,05292114,46,0,1,520,D,1,D,12,D,12,D,
20241,05292114,47,0,1,150,D,1,D,20,D,13,D,
20241,05292114,48,0,1,210,D,2,D,74,D,12,D,
20241,05292114,49,0,1,355,D,1,D,16,D,13,D,
20241,05292114,50,0,1,370,D,1,D,25,D,10,D,
20241,05292114,51,0,1,370,D,1,D,30,D,11,D,
20241,05292114,52,0,1,370,D,1,D,135,D,12,D,
20241,05292114,53,0,1,410,D,1,D,110,D,12,D,
20241,05292144,23,0,1,370,D,1,D,55,D,12,D,
20241,05292254,34,0,1,530,D,1,D,50,D,10,D,
20241,05292254,35,0,1,700,D,1,D,15,D,13,D,
20241,05292254,36,0,1,355,D,1,D,15,D,13,D,
20241,05292294,15,0,1,355,D,1,D,8,D,13,D,
20241,05292294,16,0,1,355,D,1,D,22,D,13,D,
20241,05292314,14,0,1,840,D,1,D,19,D,13,D,
20241,05292314,15,0,1,355,D,1,D,10,D,13,D,
20241,05292314,16,0,1,355,D,1,D,23,D,13,D,
20241,05292384,28,0,1,840,D,1,D,20,D,13,D,1
20241,05292384,29,0,1,840,D,1,D,75,D,11,D,1
20241,05292384,30,0,1,840,D,1,D,50,D,12,D,1
20241,05292384,31,0,1,500,D,1,D,200,D,11,D,1
20241,05292384,32,0,1,330,D,1,D,13,D,13,D,
20241,05292474,34,0,1,820,D,1,D,99,D,11,D,
20241,05292474,35,0,1,160,D,1,D,12,D,13,D,
20241,05292474,36,0,1,700,D,1,D,10,D,13,D,
20241,05292494,26,0,1,150,D,1,D,50,D,10,D,
20241,05292514,36,0,1,810,D,1,D,20,D,10,D,
20241,05292514,37,0,1,210,D,1,D,10,D,13,D,
20241,05292514,38,0,1,355,D,1,D,20,D,13,D,
20241,05292514,39,0,1,330,D,1,D,17,D,13,D,
20241,05292544,74,0,1,100,D,1,D,300,D,12,D,
20241,05292544,75,0,1,600,D,1,D,148,D,12,D,
20241,05292544,76,0,1,520,D,1,D,40,D,10,D,
20241,05292544,77,0,1,520,D,1,D,40,D,11,D,
20241,05292544,78,0,1,520,D,1,D,40,D,12,D,
20241,05292544,79,0,1,150,D,1,D,4,D,13,D,
20241,05292544,80,0,1,150,D,1,D,40,D,11,D,
20241,05292544,81,0,1,150,D,1,D,10,D,11,D,
20241,05292544,82,0,1,150,D,1,D,103,D,11,D,
20241,05292544,83,0,1,150,D,1,D,61,D,11,D,
20241,05292544,84,0,1,210,D,1,D,18,D,10,D,
20241,05292544,85,0,1,210,D,1,D,18,D,11,D,
20241,05292544,86,0,1,210,D,2,D,43,D,12,D,
20241,05292544,87,0,1,210,D,2,D,80,D,10,D,
20241,05292544,88,0,1,410,D,1,D,18,D,10,D,
20241,05292544,89,0,1,355,D,1,D,5,D,13,D,
20241,05292544,90,0,1,355,D,1,D,16,D,13,D,
20241,05292544,91,0,2,600,D,1,D,55,D,10,D,
20241,05292544,92,0,2,520,D,1,D,40,D,10,D,
20241,05292544,93,0,2,410,D,1,D,16,D,10,D,
20241,05292644,23,0,1,810,D,1,D,30,D,11,D,
20241,05292644,24,0,1,820,D,1,D,95,D,12,D,
20241,05292644,25,0,1,840,D,1,D,8,D,11,D,
20241,05292644,26,0,1,500,D,1,D,144,D,12,D,
20241,05292794,38,0,1,500,D,1,D,225,D,12,D,
20241,05292794,39,0,1,530,D,1,D,288,D,12,D,
20241,05292794,40,0,1,210,D,1,D,55,D,12,D,
20241,05292794,41,0,1,355,D,1,D,22,D,13,D,
20241,05292794,42,0,1,355,D,1,D,20,D,13,D,
20241,05292824,35,0,1,700,D,1,D,14,D,13,D,1
20241,05292844,30,0,1,160,D,1,D,115,D,13,D,
20241,05292844,31,0,1,700,D,1,D,25,D,13,D,
20241,05292894,33,0,1,355,D,1,D,19,D,13,D,
20241,05292914,20,0,1,330,D,1,D,11,D,13,D,
20241,05292914,21,0,2,520,D,1,D,24,D,10,D,
20241,05292954,40,0,1,830,D,1,D,61,D,13,D,
20241,05292954,41,0,1,500,D,1,D,80,D,11,D,
20241,05292984,21,0,1,150,D,1,D,24,D,12,D,
20241,05292994,20,0,1,840,D,1,D,10,D,13,D,
20241,05293014,46,0,1,100,D,1,D,1500,D,11,D,
20241,05293014,47,0,1,830,D,1,D,12,D,10,D,
20241,05293014,48,0,1,830,D,1,D,12,D,11,D,
20241,05293014,49,0,1,830,D,1,D,12,D,12,D,
20241,05293014,50,0,1,530,D,1,D,30,D,11,D,
20241,05293014,51,0,1,320,D,1,D,50,D,12,D,
20241,05293014,52,0,1,355,D,1,D,18,D,13,D,
20241,05293014,53,0,1,355,D,1,D,15,D,13,D,
20241,05293014,54,0,1,355,D,1,D,19,D,13,D,
20241,05293014,55,0,1,370,D,1,D,40,D,12,D,1
20241,05293014,56,0,1,340,D,1,D,20,D,12,D,
20241,05293014,57,0,2,610,D,1,D,300,D,10,D,
20241,05293074,27,0,1,355,D,1,D,17,D,13,D,
20241,05293324,23,0,2,600,D,1,D,32,D,10,D,
20241,05293374,30,0,1,210,D,1,D,13,D,13,D,
20241,05293424,29,0,1,700,D,1,D,5,D,13,D,
20241,05293424,30,0,2,700,D,1,D,5,D,10,D,
20241,05293434,45,0,1,840,D,1,D,60,D,11,D,2
20241,05293434,46,0,1,840,D,1,D,60,D,12,D,2
20241,05293434,47,0,1,840,D,1,D,15,D,13,D,1
20241,05293434,48,0,1,830,D,1,D,30,D,13,D,1
20241,05293434,49,0,1,500,D,1,D,900,D,10,D,1
20241,05293434,50,0,1,520,D,1,D,60,D,12,D,1
20241,05293434,51,0,1,210,D,1,D,15,D,13,D,
20241,05293434,52,0,1,210,D,1,D,100,D,12,D,2
20241,05293434,53,0,1,355,D,1,D,15,D,13,D,
20241,05293434,54,0,1,410,D,1,D,80,D,10,D,
20241,05293524,25,0,1,840,D,1,D,60,D,12,D,
20241,05293524,26,0,1,700,D,1,D,32,D,13,D,
20241,05293554,33,0,1,610,D,1,D,25,D,11,D,
20241,05293554,34,0,1,840,D,1,D,150,D,12,D,
20241,05293554,35,0,1,840,D,1,D,65,D,10,D,
20241,05293554,36,0,1,600,D,1,D,600,D,12,D,
20241,05293554,37,0,1,500,D,1,D,100,D,12,D,
20241,05293554,38,0,1,210,D,1,D,70,D,10,D,
20241,05293554,39,0,1,210,D,1,D,150,D,11,D,
20241,05293554,40,0,1,210,D,1,D,87,D,12,D,
20241,05293604,34,0,1,820,D,1,D,250,D,12,D,
20241,05293604,35,0,1,600,D,1,D,210,D,12,D,
20241,05293604,36,0,1,520,D,1,D,50,D,11,D,
20241,05293604,37,0,1,355,D,1,D,17,D,13,D,
20241,05293634,33,0,1,840,D,1,D,10,D,13,D,1
20241,05293644,27,0,1,840,D,1,D,10,F,13,D,
20241,05293674,45,0,1,830,D,1,D,50,D,13,D,
20241,05293674,46,0,1,520,D,1,D,50,D,10,D,
20241,05293674,47,0,1,330,D,1,D,14,D,13,D,
20241,05293674,48,0,1,355,D,1,D,8,D,13,D,1
20241,05293674,49,0,1,355,D,1,D,7,D,13,D,1
20241,05293674,50,0,1,355,D,1,D,10,D,13,D,1
20241,05293674,51,0,1,355,D,1,D,7,D,13,D,1
20241,05293684,25,0,1,355,D,1,D,25,D,13,D,
20241,05293694,52,0,1,830,D,1,D,95,D,13,D,
20241,05293694,53,0,1,150,D,1,D,20,D,13,D,
20241,05293694,54,0,1,330,D,1,D,13,D,13,D,
20241,05293694,55,0,1,355,D,1,D,37,D,13,D,
20241,05293694,56,0,1,370,D,1,D,100,D,11,D,
20241,05293774,23,0,1,355,D,1,D,15,D,13,D,1
20241,05293784,31,0,1,150,D,1,D,30,D,13,D,1
20241,05293844,26,0,1,840,D,1,D,53,D,11,D,
20241,05293844,27,0,1,355,D,1,D,10,D,13,D,
20241,05293854,34,0,1,840,D,1,D,16,D,13,D,
20241,05293874,40,0,1,150,D,1,D,402,D,11,D,
20241,05293874,41,0,1,700,D,1,D,110,D,11,D,
20241,05293894,31,0,1,330,D,1,D,15,D,13,D,
20241,05293894,32,0,1,355,D,1,D,85,D,13,D,
20241,05293954,57,0,1,330,D,1,D,17,D,13,D,
20241,05293954,58,0,1,355,D,1,D,23,D,13,D,
20241,05293954,59,0,1,355,D,1,D,15,D,13,D,
20241,05293954,60,0,1,370,D,1,D,108,D,12,D,
20241,05293984,20,0,1,530,D,1,D,60,D,12,D,1
20241,05294024,17,0,1,830,D,2,D,120,D,13,D,1
20241,05294024,18,0,1,840,D,1,D,14,D,13,D,1
20241,05294024,19,0,1,355,D,1,D,29,D,13,D,
20241,05294074,34,0,1,830,D,1,D,50,D,13,D,
20241,05294074,35,0,1,830,D,1,D,390,D,13,D,
20241,05294074,36,0,1,520,D,1,D,120,D,10,D,
20241,05294074,37,0,1,520,D,1,D,120,D,11,D,
20241,05294074,38,0,1,520,D,1,D,120,D,12,D,
20241,05294084,36,0,1,830,D,1,D,150,D,13,D,
20241,05294084,37,0,1,500,D,1,D,80,D,10,D,
20241,05294084,38,0,1,520,D,1,D,30,D,11,D,
20241,05294084,39,0,1,210,D,1,D,17,F,10,D,
20241,05294084,40,0,1,700,D,1,D,75,D,11,D,
20241,05294164,8,0,1,340,D,1,D,100,D,10,D,
20241,05294164,9,0,1,340,D,1,D,100,D,12,D,
20241,05294214,36,0,1,355,D,1,D,150,D,12,D,
20241,05294214,37,0,1,355,D,1,D,13,D,13,D,
20241,05294254,34,0,1,830,D,1,D,22,D,13,D,1
20241,05294254,35,0,1,370,D,1,D,60,D,12,D,
20241,05294254,36,0,1,355,D,1,D,20,D,13,D,
20241,05294314,41,0,1,800,D,1,D,470,D,10,D,
20241,05294314,42,0,1,610,D,1,D,150,D,12,D,
20241,05294314,43,0,1,150,D,1,D,155,D,11,D,
20241,05294314,44,0,2,610,D,1,D,50,D,10,D,
20241,05294394,49,0,1,530,D,1,D,502,D,10,D,
20241,05294394,50,0,1,530,D,2,D,185,D,12,D,
20241,05294394,51,0,1,150,D,1,D,25,D,10,D,
20241,05294394,52,0,1,150,D,2,D,20,D,13,D,
20241,05294394,53,0,2,150,D,1,D,25,D,10,D,
20241,05294394,54,0,2,150,D,2,D,20,D,10,D,
20241,05294474,21,0,1,355,D,1,D,15,D,13,D,
20241,05294474,22,0,1,355,D,1,D,17,D,13,D,
20241,05294484,12,0,1,355,D,1,D,20,D,13,D,
20241,05294484,13,0,1,355,D,1,D,96,D,13,D,
20241,05294484,14,0,1,355,D,1,D,12,D,13,D,
20241,05294484,15,0,1,355,D,1,D,17,D,13,D,
20241,05294594,22,0,1,840,D,1,D,45,D,12,D,
20241,05294594,23,0,1,830,D,1,D,40,D,13,D,
20241,05294664,40,0,1,840,D,1,D,120,D,12,D,
20241,05294664,41,0,1,840,D,1,D,16,D,13,D,
20241,05294694,19,0,1,355,D,1,D,8,D,13,D,
20241,05294774,26,0,1,600,D,1,D,25,D,11,D,
20241,05294834,13,0,1,150,D,1,D,22,D,13,D,1
20241,05294854,30,0,1,500,D,1,D,200,D,10,D,
20241,05294854,31,0,1,500,D,1,D,25,D,11,D,
20241,05294854,32,0,1,210,D,1,D,55,D,10,D,
20241,05294854,33,0,1,210,D,1,D,13,D,12,D,
20241,05294854,34,0,1,320,D,1,D,120,D,11,D,
20241,05294854,35,0,1,330,D,1,D,12,D,13,D,
20241,05294854,36,0,1,355,D,1,D,26,D,13,D,
20241,05294864,49,0,1,100,D,1,D,120,D,10,D,
20241,05294864,50,0,1,100,D,1,D,225,D,12,D,
20241,05294864,51,0,1,610,D,1,D,45,D,12,D,1
20241,05294864,52,0,1,830,D,1,D,25,D,13,D,1
20241,05294864,53,0,1,830,D,1,D,45,D,13,D,1
20241,05294864,54,0,1,530,D,1,D,70,D,12,D,2
20241,05294864,55,0,1,530,D,1,D,15,D,12,D,2
20241,05294864,56,0,1,530,D,1,D,90,D,12,D,2
20241,05294864,57,0,1,520,D,1,D,60,D,12,D,
20241,05294864,58,0,1,150,D,1,D,5,D,13,D,1
20241,05294864,59,0,1,310,D,2,D,50,D,12,D,
20241,05294864,60,0,1,400,D,1,D,5,D,12,D,
20241,05294864,61,0,1,330,D,1,D,10,D,13,D,
20241,05294864,62,0,1,330,D,1,D,22,D,10,D,
20241,05294864,63,0,1,400,D,1,D,3,D,11,D,
20241,05294864,64,0,1,400,D,1,D,3,D,12,D,
20241,05294864,65,0,1,355,D,1,D,80,D,13,D,
20241,05294864,66,0,1,355,D,1,D,5,D,13,D,
20241,05294864,67,0,1,355,D,1,D,6,D,13,D,
20241,05294864,68,0,1,355,D,1,D,7,D,13,D,
20241,05294864,69,0,1,355,D,1,D,15,D,13,D,
20241,05294864,70,0,1,355,D,1,D,15,D,13,D,
20241,05294864,71,0,1,355,D,1,D,15,D,13,D,
20241,05294864,72,0,1,370,D,1,D,80,D,11,D,
20241,05294924,52,0,1,100,D,1,D,400,D,11,D,
20241,05294924,53,0,1,100,D,1,D,300,D,12,D,
20241,05294924,54,0,1,800,D,1,D,50,D,12,D,1
20241,05294924,55,0,1,800,D,1,D,500,D,11,D,1
20241,05294924,56,0,1,800,D,1,D,300,D,10,D,1
20241,05294924,57,0,1,830,D,1,D,300,D,13,D,4
20241,05294924,58,0,1,500,D,1,D,400,D,12,D,1
20241,05294924,59,0,1,500,D,1,D,400,D,12,D,1
20241,05294924,60,0,1,500,D,1,D,200,D,12,D,1
20241,05294924,61,0,1,520,D,1,D,120,D,10,D,1
20241,05294924,62,0,1,520,D,1,D,120,D,11,D,1
20241,05294924,63,0,1,520,D,1,D,120,D,12,D,1
20241,05294924,64,0,1,530,D,1,D,60,D,10,D,1
20241,05294924,65,0,1,530,D,1,D,80,D,12,D,1
20241,05294924,66,0,1,530,D,1,D,80,D,12,D,1
20241,05294924,67,0,1,160,D,1,D,15,D,13,D,2
20241,05294924,68,0,1,210,D,1,D,80,D,13,D,1
20241,05294924,69,0,1,330,D,1,D,16,D,13,D,
20241,05294924,70,0,1,355,D,1,D,10,D,13,D,
20241,05294924,71,0,1,355,D,1,D,10,D,13,D,
20241,05294924,72,0,1,370,D,1,D,100,D,12,D,
20241,05294924,73,0,1,400,D,1,D,10,D,10,D,
20241,05294924,74,0,1,400,D,1,D,10,D,11,D,
20241,05294924,75,0,1,400,D,1,D,10,D,12,D,
20241,05294924,76,0,2,520,D,1,D,80,D,10,D,
20241,05295014,20,0,1,820,D,1,D,39,D,12,D,
20241,05295104,68,0,1,830,D,1,D,57,D,13,D,
20241,05295104,69,0,1,210,D,1,D,10,D,12,D,
20241,05295104,70,0,1,210,D,1,D,10,D,10,D,
20241,05295104,71,0,1,310,D,1,D,21,D,12,D,
20241,05295104,72,0,1,330,D,1,D,14,D,13,D,
20241,05295134,23,0,1,355,D,1,D,29,D,13,D,
20241,05295204,18,0,1,520,D,1,D,15,D,12,D,
20241,05295204,19,0,1,400,D,1,D,5,D,11,D,
20241,05295214,23,0,1,830,D,1,D,19,D,13,D,
20241,05295384,39,0,1,520,D,1,D,40,D,10,D,
20241,05295384,40,0,1,520,D,1,D,40,D,11,D,
20241,05295384,41,0,1,520,D,1,D,40,D,12,D,
20241,05295384,42,0,2,520,D,1,D,40,D,10,D,
20241,05295414,45,0,1,840,D,1,D,17,D,13,D,1
20241,05295414,46,0,1,310,D,1,D,20,D,11,D,
20241,05295414,47,0,2,500,D,1,D,100,D,10,D,
20241,05295474,39,0,1,330,D,1,D,11,D,13,D,
20241,05295514,28,0,1,830,D,1,D,44,D,13,D,
20241,05295514,29,0,1,840,D,1,D,20,D,13,D,
20241,05295514,30,0,1,330,D,1,D,40,D,13,D,
20241,05295514,31,0,1,355,D,1,D,100,D,13,D,
20241,05295534,33,0,1,610,D,1,D,750,D,10,D,
20241,05295534,34,0,1,610,D,1,D,750,D,11,D,
20241,05295534,35,0,1,610,D,1,D,750,D,12,D,
20241,05295534,36,0,1,840,D,1,D,120,D,11,D,
20241,05295534,37,0,1,600,D,1,D,500,D,12,D,
20241,05295534,38,0,1,330,D,1,D,15,D,13,D,
20241,05295534,39,0,1,355,D,1,D,10,D,12,D,
20241,05295534,40,0,1,370,D,1,D,120,D,12,D,
20241,05295564,85,0,1,830,D,1,D,245,D,13,D,
20241,05295564,86,0,1,840,D,1,D,15,D,13,D,
20241,05295564,87,0,1,840,D,1,D,50,D,12,D,
20241,05295564,88,0,1,520,D,1,D,10,D,10,D,
20241,05295564,89,0,1,520,D,1,D,10,D,11,D,
20241,05295564,90,0,1,520,D,1,D,25,D,10,D,
20241,05295564,91,0,1,520,D,1,D,25,D,11,D,
20241,05295564,92,0,1,520,D,1,D,25,D,12,D,
20241,05295624,30,0,1,355,D,1,D,16,D,13,D,1
20241,05295634,38,0,1,100,D,1,D,150,D,13,D,
20241,05295634,39,0,1,100,D,1,D,320,D,13,D,
20241,05295634,40,0,1,100,D,1,D,45,D,13,D,
20241,05295634,41,0,1,500,D,1,D,193,D,11,D,
20241,05295634,42,0,1,210,D,1,D,60,D,12,D,
20241,05295634,43,0,1,370,D,1,D,65,D,12,D,
20241,05295634,44,0,2,100,D,1,D,228,D,10,D,
20241,05295634,45,0,2,100,D,1,D,45,D,10,D,
20241,05295634,46,0,2,210,D,1,D,15,D,10,D,
20241,05295634,47,0,2,370,D,1,D,65,D,10,D,
20241,05295644,29,0,1,840,D,1,D,12,D,13,D,
20241,05295734,35,0,1,520,D,1,D,10,D,12,D,
20241,05295734,36,0,1,370,D,1,D,60,D,11,D,
20241,05295744,18,0,1,840,D,1,D,60,D,12,D,
20241,05295744,19,0,1,530,D,1,D,15,D,12,D,
20241,05295744,20,0,1,355,D,1,D,18,D,13,D,1
20241,05295754,12,0,1,355,D,1,D,14,D,13,D,
20241,05295774,24,0,1,330,D,1,D,9,D,13,D,
20241,05295774,25,0,1,355,D,1,D,43,D,13,D,
20241,05295774,26,0,1,410,D,1,D,15,D,11,D,
20241,05295774,27,0,1,410,D,1,D,15,D,12,D,
20241,05295774,28,0,2,410,D,1,D,14,D,10,D,
20241,05295834,41,0,1,830,D,1,D,60,D,13,D,1
20241,05295834,42,0,1,520,D,1,D,15,D,10,D,1
20241,05295834,43,0,1,520,D,1,D,15,D,11,D,1
20241,05295834,44,0,1,520,D,1,D,15,D,12,D,1
20241,05295834,45,0,1,340,D,1,D,15,D,12,D,
20241,05295924,15,0,1,840,D,1,D,10,D,13,D,
20241,05295924,16,0,1,700,D,1,D,25,D,13,D,
20241,05295974,55,0,1,150,D,1,D,70,D,13,D,1
20241,05295974,56,0,1,330,D,1,D,10,D,13,D,
20241,05296064,31,0,1,830,D,1,D,60,D,13,D,
20241,05296064,32,0,1,820,D,1,D,10,D,10,D,
20241,05296064,33,0,1,820,D,1,D,10,D,11,D,
20241,05296064,34,0,1,820,D,1,D,10,D,12,D,
20241,05296104,53,0,1,830,D,1,D,240,D,13,D,
20241,05296104,54,0,1,840,D,1,D,120,D,12,D,
20241,05296104,55,0,1,330,D,1,D,13,D,13,D,
20241,05296104,56,0,1,355,D,1,D,16,D,13,D,
20241,05296104,57,0,1,370,D,1,D,60,D,12,D,
20241,05296254,38,0,1,840,D,1,D,40,D,11,D,1
20241,05296254,39,0,1,840,D,1,D,13,D,13,D,1
20241,05296254,40,0,1,830,D,1,D,40,D,13,D,1
20241,05296254,41,0,1,355,D,1,D,15,D,13,D,
20241,05296254,42,0,1,355,D,1,D,65,D,13,D,
20241,05296264,50,0,1,840,D,1,D,20,D,13,D,
20241,05296264,51,0,1,520,D,1,D,20,D,11,D,
20241,05296264,52,0,1,700,D,1,D,50,D,13,D,
20241,05296274,26,0,1,520,D,1,D,25,D,12,D,
20241,05296274,27,0,1,700,D,1,D,7,D,13,D,
20241,05296314,30,0,1,830,D,1,D,57,D,13,D,
20241,05296314,31,0,1,150,D,1,D,147,D,10,D,
20241,05296314,32,0,1,330,D,1,D,15,D,13,D,
20241,05296324,23,0,1,210,D,1,D,15,D,13,D,
20241,05296324,24,0,1,400,D,1,D,15,D,12,D,
20241,05296334,63,0,1,830,D,1,D,252,D,12,D,
20241,05296334,64,0,1,610,D,1,D,725,D,11,D,
20241,05296334,65,0,1,100,D,1,D,125,D,13,D,
20241,05296334,66,0,1,610,D,1,D,73,D,12,D,
20241,05296334,67,0,1,100,D,1,D,210,D,12,D,
20241,05296334,68,0,1,610,D,1,D,125,D,12,D,
20241,05296334,69,0,1,500,D,1,D,190,D,12,D,
20241,05296334,70,0,1,520,D,1,D,30,D,11,D,
20241,05296334,71,0,1,150,D,1,D,10,D,13,D,
20241,05296334,72,0,1,355,D,1,D,16,D,13,D,
20241,05296334,73,0,1,355,D,1,D,11,D,13,D,
20241,05296334,74,0,1,370,D,1,D,200,D,12,D,2
20241,05296384,29,0,1,840,D,1,D,100,D,10,D,
20241,05296384,30,0,1,840,D,1,D,100,D,10,D,
20241,05296384,31,0,1,355,D,1,D,18,D,13,D,
20241,05296414,22,0,1,330,D,1,D,20,D,13,D,
20241,05296414,23,0,1,700,D,1,D,15,D,13,D,
20241,05296414,24,0,1,355,D,1,D,25,D,13,D,
20241,05296584,34,0,1,610,D,1,D,200,D,11,D,
20241,05296584,35,0,1,520,D,1,D,50,D,12,D,
20241,05296584,36,0,1,520,D,1,D,50,D,10,D,
20241,05296584,37,0,1,210,D,1,D,14,D,13,D,
20241,05296584,38,0,1,330,D,1,D,22,D,13,D,
20241,05296584,39,0,1,355,D,1,D,238,D,13,D,
20241,05296634,32,0,1,840,D,1,D,20,D,13,D,
20241,05296634,33,0,1,840,D,1,D,99,D,11,D,
20241,05296634,34,0,1,355,D,1,D,14,D,13,D,
20241,05296644,38,0,1,500,D,1,D,400,D,12,D,1
20241,05296644,39,0,1,520,D,1,D,60,D,12,D,1
20241,05296644,40,0,1,355,D,1,D,12,D,13,D,
20241,05296644,41,0,1,355,D,1,D,10,D,13,D,
20241,05296644,42,0,1,355,D,1,D,5,D,13,D,
20241,05296644,43,0,1,355,D,1,D,7,D,13,D,
20241,05296724,17,0,1,150,D,1,D,11,D,11,D,3
20241,05296734,37,0,1,820,D,1,D,25,D,11,D,
20241,05296734,38,0,1,520,D,1,D,60,D,11,D,
20241,05296734,39,0,1,150,D,1,D,89,D,11,D,
20241,05296734,40,0,1,310,D,1,D,90,D,12,D,
20241,05296734,41,0,1,355,D,1,D,130,D,13,D,
20241,05296764,28,0,1,810,D,1,D,8,D,13,D,
20241,05296764,29,0,1,100,D,1,D,100,D,13,D,
20241,05296764,30,0,1,355,D,1,D,55,D,13,D,
20241,05296764,31,0,1,355,D,1,D,17,D,13,D,
20241,05296764,32,0,1,355,D,1,D,15,D,13,D,
20241,05296774,26,0,1,830,D,1,D,400,D,13,D,
20241,05296774,27,0,1,500,D,1,D,480,D,12,D,
20241,05296774,28,0,1,520,D,1,D,50,D,12,D,
20241,05296774,29,0,1,330,D,1,D,11,D,13,D,
20241,05296774,30,0,1,355,D,1,D,11,D,13,D,
20241,05296774,31,0,1,355,D,1,D,11,D,13,D,
20241,05296804,24,0,1,150,D,1,D,15,D,13,D,
20241,05296804,25,0,1,355,D,1,D,10,D,13,D,
20241,05296814,34,0,1,820,D,1,D,90,D,11,D,
20241,05296834,27,0,1,840,D,1,D,15,D,13,D,
20241,05296834,28,0,1,330,D,1,D,10,D,13,D,
20241,05296834,29,0,1,355,D,1,D,11,D,13,D,1
20241,05296844,27,0,1,840,D,1,D,49,D,10,D,
20241,05296844,28,0,1,310,D,1,D,1,D,12,D,
20241,05296844,29,0,1,355,D,1,D,15,D,13,D,
20241,05296894,69,0,1,610,D,1,D,110,D,11,D,
20241,05296894,70,0,1,820,D,1,D,95,D,11,D,
20241,05296894,71,0,1,830,D,1,D,18,D,12,D,
20241,05296894,72,0,1,600,D,1,D,10,D,10,D,
20241,05296894,73,0,1,600,D,1,D,30,D,11,D,
20241,05296894,74,0,1,600,D,1,D,10,D,12,D,
20241,05296894,75,0,1,520,D,1,D,40,D,11,D,
20241,05296894,76,0,1,530,D,1,D,50,D,11,D,
20241,05296894,77,0,1,330,D,1,D,12,D,13,D,
20241,05296894,78,0,1,380,D,1,D,18,D,13,D,
20241,05296894,79,0,1,400,D,1,D,10,D,10,D,
20241,05296894,80,0,1,400,D,1,D,10,D,11,D,
20241,05296894,81,0,1,400,D,1,D,10,D,12,D,
20241,05296894,82,0,1,355,D,1,D,17,D,13,D,
20241,05296894,83,0,1,355,D,1,D,6,D,12,D,
20241,05296894,84,0,2,500,D,1,D,25,D,10,D,
20241,05296894,85,0,2,410,D,1,D,16,D,10,D,
20241,05296894,86,0,2,410,D,1,D,10,D,10,D,
20241,05296904,24,0,1,610,D,1,D,40,D,12,D,
20241,05296904,25,0,1,610,D,1,D,80,D,11,D,
20241,05296904,26,0,1,610,D,1,D,80,D,10,D,
20241,05296944,55,0,1,100,D,1,D,420,D,11,D,
20241,05296944,56,0,1,100,D,1,D,200,D,13,D,
20241,05296944,57,0,1,830,D,1,D,100,D,13,D,
20241,05296944,58,0,1,830,D,1,D,100,D,13,D,
20241,05296944,59,0,1,830,D,1,D,1300,D,13,D,
20241,05296944,60,0,1,500,D,1,D,200,D,11,D,
20241,05296944,61,0,1,520,D,1,D,24,D,11,D,
20241,05296944,62,0,1,520,D,1,D,38,D,12,D,
20241,05296944,63,0,1,150,D,1,D,100,D,10,D,
20241,05296944,64,0,1,150,D,1,D,50,D,11,D,
20241,05296944,65,0,1,150,D,1,D,100,D,12,D,
20241,05296944,66,0,1,330,D,1,D,11,D,13,D,
20241,05296944,67,0,1,355,D,1,D,55,D,13,D,
20241,05296944,68,0,1,355,D,1,D,7,D,13,D,
20241,05296944,69,0,2,410,D,1,D,10,D,10,D,
20241,05296984,26,0,1,840,D,1,D,10,D,13,D,
20241,05296984,27,0,1,520,D,1,D,40,D,12,D,
20241,05296984,28,0,1,160,D,1,D,8,D,13,D,
20241,05296984,29,0,1,330,D,1,D,15,D,13,D,
20241,05297024,43,0,1,520,D,1,D,18,D,11,D,
20241,05297024,44,0,1,330,D,1,D,16,D,13,D,
20241,05297024,45,0,1,330,D,1,D,5,D,13,D,
20241,05297024,46,0,1,355,D,1,D,16,D,13,D,
20241,05297134,12,0,1,355,D,1,D,11,D,13,D,
20241,05297134,13,0,1,370,D,1,D,5,D,12,D,
20241,05297134,14,0,2,370,D,1,D,11,D,10,D,
20241,05297164,26,0,1,820,D,1,D,95,D,10,D,
