QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20251,05899021,29,5,1,,A,192,E,140,D
20251,05899021,29,6,1,,A,5042,E,150,D
20251,05899021,29,7,1,,A,677,E,160,D
20251,05899021,29,8,1,,A,543,E,190,D
20251,05899021,29,9,1,,A,942,E,210,D
20251,05899021,29,10,1,,A,873,E,220,D
20251,05899421,60,0,1,1,D,,H,,A
20251,05899421,60,1,1,,A,157,E,100,D
20251,05899421,60,2,1,,A,43,E,110,D
20251,05899571,57,0,1,2,D,,H,,A
20251,05899571,57,1,1,,A,196,E,100,D
20251,05899571,57,2,1,,A,54,E,110,D
20251,05900511,26,0,1,1,D,,H,,A
20251,05900511,26,1,1,,A,38,E,210,D
20251,05900511,26,2,1,,A,37,E,220,D
20251,05901721,17,0,1,2,D,,H,,A
20251,05901721,17,1,1,,A,80,E,100,D
20251,05901721,17,2,1,,A,40,E,110,D
20251,05902941,37,0,1,2,D,,H,,A
20251,05902941,37,1,1,,A,577,E,100,D
20251,05902941,37,2,1,,A,134,E,110,D
20251,05902941,37,3,1,,A,1453,E,130,D
20251,05902941,37,4,1,,A,186,E,210,D
20251,05902941,37,5,1,,A,150,E,220,D
20251,05907301,49,0,1,1,D,,H,,A
20251,05907301,49,1,1,,A,23,E,100,D
20251,05907301,49,2,1,,A,6,E,110,D
20251,05954761,27,0,1,5,D,,H,,A
20251,05954761,27,1,1,,A,302,E,120,D
20251,05954761,27,2,1,,A,3300,E,150,D
20251,05954761,27,3,1,,A,511,E,160,D
20251,05954761,27,4,1,,A,387,E,190,D
20251,05958581,45,0,1,1,D,,H,,A
20251,05958581,45,1,1,,A,9,E,100,D
20251,05958581,45,2,1,,A,2,E,110,D
20251,05958581,45,3,1,,A,2,E,120,D
20251,05958581,45,4,1,,A,8,E,130,D
20251,05958581,45,5,1,,A,23,E,150,D
20251,05958581,45,6,1,,A,3,E,160,D
20251,05958581,45,7,1,,A,2,E,190,D
20251,05958581,45,8,1,,A,1,E,210,D
20251,05960281,37,0,1,1,D,,H,,A
20251,05960281,37,1,1,,A,76,E,100,D
20251,05960281,37,2,1,,A,29,E,110,D
20251,05960754,48,0,1,1,D,,H,,A
20251,05960754,48,1,1,,A,20,E,100,D
20251,05960754,48,2,1,,A,5,E,110,D
20251,05964891,28,0,1,1,D,,H,,A
20251,05964891,28,1,1,,A,102,E,100,D
20251,05964891,28,2,1,,A,22,E,110,D
20251,05964891,28,3,1,,A,33,E,120,D
20251,05964891,28,4,1,,A,247,E,130,D
20251,05964891,28,5,1,,A,10,E,140,D
20251,05964891,28,6,1,,A,161,E,150,D
20251,05964891,28,7,1,,A,25,E,160,D
20251,05968101,16,0,1,1,D,,H,,A
20251,05968101,16,1,1,,A,55,E,100,D
20251,05968101,16,2,1,,A,12,E,110,D
20251,05968101,16,3,1,,A,19,E,120,D
20251,05968101,16,4,1,,A,6,E,140,D
20251,05968101,16,5,1,,A,94,E,150,D
20251,05968101,16,6,1,,A,14,E,160,D
20251,05969981,19,0,1,1,D,,H,,A
20251,05969981,19,1,1,,A,50,E,100,D
20251,05969981,19,2,1,,A,10,E,110,D
20251,05969981,19,3,1,,A,28,E,120,D
20251,05969981,19,4,1,,A,3,E,140,D
20251,05969981,19,5,1,,A,147,E,150,D
20251,05969981,19,6,1,,A,5,E,170,D
20251,05969981,19,7,1,,A,7,E,190,D
20251,05970841,36,0,1,1,D,,H,,A
20251,05970841,36,1,1,,A,57,E,100,D
20251,05970841,36,2,1,,A,12,E,110,D
20251,05970841,36,3,1,,A,33,E,120,D
20251,05970841,36,4,1,,A,4,E,140,D
20251,05970841,36,5,1,,A,170,E,150,D
20251,05970841,36,6,1,,A,6,E,170,D
20251,05970841,36,7,1,,A,8,E,190,D
20251,05970841,36,8,1,,A,25,E,210,D
20251,05970841,36,9,1,,A,85,E,220,D
20251,05972111,16,0,1,1,D,,H,,A
20251,05972111,16,1,1,,A,313,E,100,D
20251,05972111,16,2,1,,A,87,E,110,D
20251,05974901,21,0,1,1,D,,H,,A
20251,05974901,21,1,1,,A,761,E,100,D
20251,05974901,21,2,1,,A,213,E,110,D
20251,05974901,21,3,1,,A,235,E,120,D
20251,05974901,21,4,1,,A,1243,E,130,D
20251,05974901,21,5,1,,A,82,E,140,D
20251,05974901,21,6,1,,A,2167,E,150,D
20251,05974901,21,7,1,,A,290,E,160,D
20251,05974901,21,8,1,,A,232,E,190,D
20251,05974901,21,9,1,,A,403,E,210,D
20251,05974901,21,10,1,,A,374,E,220,D
20251,05976271,8,0,1,1,D,,H,,A
20251,05976271,8,1,1,,A,138,E,100,D
20251,05976271,8,2,1,,A,54,E,110,D
20251,05976271,8,3,1,,A,53,E,120,D
20251,05976271,8,4,1,,A,592,E,150,D
20251,05976271,8,5,1,,A,91,E,160,D
20251,05976271,8,6,1,,A,72,E,190,D
20251,05978251,39,0,1,4,D,,H,,A
20251,05978251,39,1,1,,A,44,E,100,D
20251,05978251,39,2,1,,A,9,E,110,D
20251,05978251,39,3,1,,A,147,E,130,D
20251,05980031,16,0,1,3,D,,H,,A
20251,05980031,16,1,1,,A,80,E,100,D
20251,05980031,16,2,1,,A,26,E,110,D
20251,05980031,16,3,1,,A,24,E,120,D
20251,05980031,16,4,1,,A,8,E,140,D
20251,05980031,16,5,1,,A,227,E,150,D
20251,05980031,16,6,1,,A,30,E,160,D
20251,05980031,16,7,1,,A,24,E,190,D
20251,05980031,16,8,1,,A,42,E,210,D
20251,05980031,16,9,1,,A,39,E,220,D
