QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,SAMP_UN,SAMP_UN_,RTELECT,RTELECT_,RTGAS,RTGAS_,RTWATER,RTWATER_,RTHEAT,RTHEAT_,RTTRASH,RTTRASH_,RTASPAY,RTASPAY_,RTCOMPX,RTCOMPX_,RTBSNSZ,RTBSNSZ_,JRTPAYQV,JRTP_YQV,QRT3MCMX,RTTELEPH,QRT3_CMX,RTTE_EPH,RTTVCABL,RTTV_ABL,RTINTRNT,RTIN_RNT,RTFUNSH,RTFUNSH_,GOVTCOST,GOVT_OST,INCLBDS,INCLBDS_,INCLDRYR,INCL_RYR,INCLFRIG,INCL_RIG,INCLPDS,INCLPDS_,INCLSTOV,INCL_TOV,INCLWSHR,INCL_SHR,PUBLHOUS,PUBL_OUS,OWNED,OWNED_,RTPARK,RTPARK_
20241,05434093,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4050,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05434133,26,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4539,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05434153,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1064,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05434203,28,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,13646,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05434233,7,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2355,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D
20241,05434253,21,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,4380,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05434313,17,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,4488,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05434363,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,7800,2,D,D,2,D,1,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,2,D
20241,05434403,16,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,,A,,A
20241,05434443,26,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,6100,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05434573,23,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2925,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05434673,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05434683,6,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1950,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05434693,28,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3405,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05434803,8,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,546,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20241,05434843,12,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05434863,24,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,0.01,D,,A,9801,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05434883,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4800,2,D,D,2,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05434993,41,0,1,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6300,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,2,D
20241,05435003,6,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,6000,1,D,D,1,D,1,D,1,D,2,D,2,D,1,D,1,D,2,D,2,D,1,D,2,D,2,D,1,D
20241,05435063,28,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1200,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05435213,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,300,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05435243,16,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,8040,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05435323,38,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,9900,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05435343,17,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1995,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05435683,34,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,2124,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05435723,20,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05435803,19,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05435863,8,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2475,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05436183,10,0,1,1,D,2,D,2,D,,C,2,D,2,D,2,D,,A,,A,,A,847,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20241,05436223,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2235,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05436733,9,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4950,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05436793,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3570,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05436803,16,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,7728,2,F,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05437063,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05437083,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3495,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05437334,7,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1800,2,D,D,1,D,1,D,2,D,,A,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D
20241,05437353,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,300,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05437553,27,0,1,1,D,1,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,7500,2,D,D,1,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05437583,28,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5100,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05437603,7,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1830,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05437654,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3495,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05437763,22,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3777,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05437854,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,915,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05438003,16,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,,A,,A
20241,05438043,17,0,1,1,D,,B,,B,,B,,B,,B,2,D,,A,,A,,A,4478,,F,B,,B,,B,,B,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,,A,,A
20241,05438163,21,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,5400,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20241,05438273,6,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1950,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20241,05438273,7,0,1,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,2,D
20241,05438383,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05438433,10,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05438863,19,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4800,2,D,D,1,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05438953,32,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5300,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05438953,33,0,1,2,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1324,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,1,D
20241,05438973,17,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05439043,19,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05439124,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,915,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05439233,8,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,7800,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05439273,25,0,1,1,D,2,D,2,D,2,D,2,D,,C,2,D,,A,,A,,A,13646,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,2,D
20241,05439373,11,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20241,05439383,9,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2754,2,D,D,2,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05439453,25,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4200,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05439793,17,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3000,2,D,D,1,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05439843,20,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3156,2,D,D,2,D,2,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05439893,12,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05439963,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05440183,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A
20241,05440203,7,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1953,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05440223,7,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,421,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20241,05440234,18,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,915,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05440393,17,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2577,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05440513,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20241,05440893,21,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,,A
20241,05440923,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1650,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05440983,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05441133,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4230,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05441273,9,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05441293,29,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2850,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05441463,18,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20241,05441493,28,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4620,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05441643,15,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3384,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05441753,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05441903,10,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,13646,2,T,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05441933,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1869,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05441993,37,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05442273,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,933,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05442513,21,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5700,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05442573,25,0,1,1,D,1,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,900,1,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05442583,16,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4200,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05442673,43,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5925,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05442753,20,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,0.10,D,,A,8775,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05442973,12,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,780,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20241,05443163,22,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,9000,2,D,D,1,D,1,D,2,D,1,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05443223,5,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05443333,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4900,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05443393,13,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3042,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05443413,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1319,2,F,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05443453,21,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05443533,10,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,1200,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05443543,11,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,954,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20241,05443643,17,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5700,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05443903,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4200,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05444163,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,434,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05444233,11,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3621,2,F,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05444423,21,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6000,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05444504,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6900,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05444693,5,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A
20241,05444763,22,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1914,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,1,D
20241,05445173,8,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3000,2,D,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20241,05445393,7,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D,2,D,1,D
20241,05445423,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6567,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05445553,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,,A
20241,05445573,42,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,13646,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20241,05445583,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05445613,6,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2775,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05445663,24,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5949,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05445743,14,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,4335,2,D,D,2,D,2,D,2,D,,A,2,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D
20241,05445753,22,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,6750,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05445773,8,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20241,05445823,11,0,1,1,D,1,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,885,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20241,05445853,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4620,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05445913,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1200,2,D,D,1,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20241,05445993,9,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,708,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
