QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20251,05823643,26,0,1,415,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823653,21,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823653,22,0,2,200,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823693,13,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823693,14,0,1,420,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823693,15,0,1,420,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823693,16,0,1,420,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823693,17,0,2,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823733,20,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823733,21,0,1,200,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823733,22,0,1,525,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823733,23,0,1,420,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823733,24,0,1,420,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823793,14,0,1,420,D,1,D,02,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823803,25,0,1,620,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823803,26,0,1,200,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823883,19,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823883,20,0,1,330,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823883,21,0,1,420,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823883,22,0,1,420,D,1,D,01,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823893,17,0,1,200,D,1,D,02,D,590,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823893,18,0,1,620,D,1,D,02,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823893,19,0,1,525,D,1,D,02,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823983,9,0,1,110,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05823983,10,0,1,510,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824123,8,0,1,620,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824123,9,0,1,620,D,1,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824123,10,0,1,620,D,1,D,02,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824143,9,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824163,18,0,1,620,D,1,D,01,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824163,19,0,1,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824163,20,0,1,330,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824203,22,0,1,120,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824263,13,0,2,120,D,1,D,12,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824323,15,0,1,620,D,1,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824343,15,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824343,16,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824433,21,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824433,22,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824433,23,0,1,420,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824433,24,0,1,420,D,1,D,02,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824433,25,0,2,200,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824433,26,0,2,200,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824483,6,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824483,7,0,1,420,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824523,10,0,2,510,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824543,18,0,1,620,D,1,D,13,D,467,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824573,23,0,1,200,D,1,D,02,D,1320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824613,21,0,1,620,D,1,D,12,D,224,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824613,22,0,1,620,D,1,D,01,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824613,23,0,1,620,D,1,D,02,D,258,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824613,24,0,1,510,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824613,25,0,2,420,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824683,12,0,1,330,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824683,13,0,1,510,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824783,16,0,1,620,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824783,17,0,1,200,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824783,18,0,1,330,D,1,D,01,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824843,13,0,1,620,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824843,14,0,1,525,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824843,15,0,1,415,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824843,16,0,2,620,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824843,17,0,2,415,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824883,20,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824883,21,0,1,200,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824883,22,0,1,420,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,24,0,1,620,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,25,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,26,0,1,620,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,27,0,1,645,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,28,0,1,200,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,29,0,1,510,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,30,0,1,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824923,31,0,1,510,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824963,15,0,1,620,D,1,D,01,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824983,20,0,1,620,D,1,D,13,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05824983,21,0,1,330,D,1,D,02,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825053,20,0,1,620,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825053,21,0,1,620,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825053,22,0,1,620,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825083,35,0,1,200,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825153,11,0,1,110,D,1,D,02,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825153,12,0,1,510,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825233,13,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825483,13,0,1,620,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825513,11,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825513,12,0,1,200,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825513,13,0,1,510,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825513,14,0,1,510,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825513,15,0,2,200,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825553,19,0,1,620,D,1,D,12,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825553,20,0,1,200,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825573,19,0,1,620,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825573,20,0,1,620,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825573,21,0,1,620,D,1,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825573,22,0,2,620,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825603,22,0,1,620,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825693,15,0,1,620,D,1,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825693,16,0,1,200,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825693,17,0,2,120,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825713,15,0,1,620,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825723,14,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825763,15,0,1,200,D,1,D,02,D,6695,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825763,16,0,1,200,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825833,8,0,1,620,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825833,9,0,1,410,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20251,05825903,13,0,1,330,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825973,28,0,1,620,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05825973,29,0,1,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826163,17,0,1,620,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826163,18,0,1,900,D,1,D,01,D,,H,510,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826163,18,1,1,510,D,1,D,01,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826163,18,2,1,330,D,1,D,01,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826163,19,0,1,900,D,1,D,02,D,,H,510,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826163,19,1,1,510,D,1,D,02,D,35,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826163,19,2,1,330,D,1,D,02,D,87,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826203,18,0,1,620,D,1,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826203,19,0,1,620,D,1,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826243,14,0,1,620,D,1,D,13,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826243,15,0,1,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826243,16,0,1,330,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826243,17,0,1,330,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826243,18,0,1,330,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826253,9,0,1,645,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826253,10,0,1,645,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826453,13,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826453,14,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826453,15,0,1,120,D,1,D,02,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826453,16,0,1,420,D,1,D,02,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826583,29,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826593,15,0,1,420,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826593,16,0,1,330,D,1,D,02,D,860,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826613,15,0,1,110,D,1,D,01,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826613,16,0,1,200,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826693,12,0,1,525,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826793,12,0,1,420,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826803,18,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826803,19,0,1,110,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826803,20,0,1,110,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826863,13,0,1,420,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826913,34,0,2,120,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826963,27,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05826963,28,0,1,420,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827003,26,0,1,620,D,1,D,01,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827003,27,0,1,620,D,1,D,02,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827003,28,0,1,645,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827003,29,0,1,110,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827013,12,0,1,330,D,1,D,01,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827013,13,0,2,420,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827013,14,0,2,510,D,1,D,12,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,22,0,1,620,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,23,0,1,620,D,1,D,02,D,384,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,24,0,1,110,D,1,D,01,D,292,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,25,0,1,330,D,1,D,02,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,26,0,1,420,D,1,D,12,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,27,0,1,420,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,28,0,1,420,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827033,29,0,1,410,D,1,D,01,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20251,05827033,30,0,1,410,D,1,D,02,D,263,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20251,05827113,12,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827113,13,0,1,620,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827113,14,0,1,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827113,15,0,1,645,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827113,16,0,1,410,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20251,05827133,9,0,1,200,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827183,11,0,1,620,D,1,D,13,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827183,12,0,1,410,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20251,05827243,12,0,1,200,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827243,13,0,1,645,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827243,14,0,1,620,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827243,15,0,1,525,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827243,16,0,1,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,45,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,46,0,1,120,D,1,D,02,D,275,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,47,0,1,200,D,1,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,48,0,1,330,D,1,D,02,D,860,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,49,0,1,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,50,0,1,420,D,1,D,12,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,51,0,1,415,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827323,52,0,2,415,D,1,D,12,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827353,15,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827393,25,0,1,525,D,1,D,12,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827393,26,0,1,525,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827393,27,0,1,525,D,1,D,01,D,468,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827473,17,0,1,620,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827473,18,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,18,0,1,900,D,1,D,13,D,,H,330,D,420,D,645,D,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,18,1,1,330,D,1,D,12,D,830,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,18,2,1,420,D,1,D,13,D,188,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,18,3,1,645,D,1,D,13,D,282,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,19,0,1,200,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,20,0,1,900,D,1,D,02,D,,H,420,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,20,1,1,420,D,1,D,02,D,150,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827483,20,2,1,510,D,1,D,02,D,240,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827593,31,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827593,32,0,1,130,D,1,D,02,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827593,32,1,1,120,D,1,D,02,D,213,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827593,32,2,1,110,D,1,D,02,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827593,33,0,1,525,D,1,D,02,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827643,19,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827643,20,0,2,415,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827673,12,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827753,26,0,1,200,D,2,D,02,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827753,27,0,1,200,D,1,D,12,D,962,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827833,16,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827833,17,0,1,110,D,1,D,01,D,286,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827833,18,0,1,110,D,1,D,02,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827833,19,0,1,200,D,1,D,02,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827833,20,0,2,410,D,1,D,12,D,124,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20251,05827883,28,0,1,620,D,1,D,13,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827883,29,0,1,120,D,1,D,01,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05827883,30,0,1,200,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828023,11,0,1,620,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828043,11,0,2,620,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828203,11,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828203,12,0,1,510,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828313,19,0,1,200,D,1,D,12,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828313,20,0,2,200,D,1,D,12,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828403,17,0,1,620,D,1,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20251,05828403,18,0,1,420,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
