QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_,CLDPURCH
20242,05590562,2,0,1,380,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05590852,1,0,1,370,D,1,D,02,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05590852,2,0,1,380,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05591092,1,0,1,470,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05591402,4,0,1,450,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05591452,5,0,1,450,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05591542,3,0,1,470,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05591992,1,0,1,480,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05593052,1,0,1,460,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05593492,5,0,1,380,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05593642,1,0,2,380,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05593882,2,0,1,370,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05595082,1,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05595852,1,0,1,370,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05596152,3,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05596382,5,0,1,470,D,2,D,04,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05596382,6,0,2,120,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05596602,1,0,1,470,D,1,D,04,D,895,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05597502,3,0,1,460,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05597502,4,0,1,470,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05597682,3,0,1,120,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05597792,5,0,1,380,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05598122,2,0,1,380,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05598382,3,0,1,460,D,1,D,05,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05598382,4,0,1,380,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05598382,5,0,1,380,D,1,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05598382,6,0,2,380,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05599562,1,0,1,400,D,1,D,04,D,,H,400,D,380,D,,A,,A,,A,,A,,A,,A,,A,2
20242,05599562,1,1,1,380,D,1,D,04,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20242,05599882,1,0,1,470,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05599922,4,0,1,450,D,1,D,05,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05600232,3,0,1,380,D,1,D,04,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05600412,4,0,1,380,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05600562,4,0,1,370,D,1,D,05,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05600752,2,0,1,370,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05601482,2,0,2,380,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20242,05601532,1,0,1,370,D,1,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05601552,1,0,1,450,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05601882,9,0,1,380,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05601962,1,0,1,470,D,1,D,05,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20242,05602532,2,0,1,380,D,1,D,05,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05602742,2,0,1,380,D,1,D,04,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05602902,1,0,1,380,D,2,D,05,D,1450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05602992,1,0,1,460,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20242,05603762,1,0,1,490,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05603762,2,0,1,490,D,1,D,04,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05604502,1,0,1,380,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05604502,2,0,1,470,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05604592,2,0,1,120,D,1,D,03,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05604592,3,0,1,120,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05604762,5,0,1,470,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605152,1,0,1,380,D,1,D,03,D,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605172,1,0,1,470,D,1,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605192,1,0,1,380,D,1,D,04,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605212,2,0,1,370,D,1,D,05,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605242,1,0,1,380,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605242,2,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605242,3,0,1,380,D,1,D,05,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605482,5,0,1,120,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20242,05605482,6,0,1,450,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605542,1,0,1,380,D,1,D,05,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605582,12,0,1,370,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605582,13,0,1,380,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605582,14,0,1,380,D,1,D,05,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605752,1,0,2,400,D,1,D,03,D,,H,400,D,380,D,,A,,A,,A,,A,,A,,A,,A,
20242,05605752,1,1,2,380,D,1,D,03,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05605952,1,0,1,480,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05606232,2,0,1,450,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05606232,3,0,1,450,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05606512,3,0,1,380,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05606742,1,0,1,450,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05606742,2,0,2,460,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05606742,3,0,2,450,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05607454,7,0,1,380,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05607882,1,0,1,450,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05607902,3,0,1,380,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05607932,1,0,1,370,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05607992,3,0,1,380,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05607992,4,0,1,470,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05654721,5,0,1,370,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05654811,3,0,1,380,D,1,D,02,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05655381,2,0,1,450,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05655851,4,0,1,380,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05655851,5,0,1,380,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05655851,6,0,1,380,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05655981,1,0,1,380,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05655981,2,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05656221,5,0,1,380,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05656221,6,0,1,380,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05656221,7,0,1,380,D,1,D,03,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05656391,6,0,1,380,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05656391,7,0,1,380,D,2,D,03,D,277,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05656391,8,0,1,480,D,1,D,03,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05656471,2,0,1,370,D,1,D,03,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05657371,2,0,1,370,D,1,D,03,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05657371,3,0,1,470,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05657741,3,0,1,380,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05657851,6,0,1,120,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05657851,7,0,1,450,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05657911,1,0,1,120,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05658701,3,0,1,380,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05658841,3,0,1,380,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05659781,1,0,1,120,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05659811,5,0,1,470,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05660321,1,0,1,380,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05660321,2,0,1,450,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05660711,3,0,1,380,D,2,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05661231,2,0,1,380,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05661591,1,0,1,120,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05662021,1,0,1,380,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05662411,11,0,1,120,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20242,05662441,5,0,1,490,D,1,D,01,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05663111,9,0,1,380,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05663261,2,0,1,120,D,1,D,02,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05663331,7,0,1,370,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05663391,4,0,1,370,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05663451,2,0,1,120,D,1,D,01,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05663494,1,0,1,450,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05664121,3,0,1,370,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05664251,4,0,1,120,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05664251,5,0,1,380,D,1,D,02,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05664321,6,0,1,380,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05664391,2,0,1,120,D,1,D,02,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05664411,1,0,1,370,D,1,D,02,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05665191,2,0,1,370,D,1,D,02,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05665191,3,0,1,380,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05665191,4,0,1,380,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05665671,1,0,1,470,D,1,D,03,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05666132,3,0,1,380,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05666561,2,0,1,470,D,1,D,04,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05667461,2,0,1,380,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05667541,10,0,1,370,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05667931,1,0,1,380,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05667931,2,0,1,460,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05668461,2,0,1,450,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05668621,3,0,1,460,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05668701,5,0,1,380,D,1,D,02,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05669381,4,0,1,120,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05669601,4,0,1,370,D,2,D,04,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05669671,4,0,1,120,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05669751,8,0,1,120,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05670011,1,0,1,380,D,1,D,04,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05670621,4,0,1,380,D,1,D,04,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05670971,2,0,1,380,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05671061,6,0,1,450,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05671781,1,0,1,370,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05672191,1,0,1,380,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05672561,3,0,1,380,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05673221,4,0,1,460,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05673431,1,0,1,380,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05673861,4,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05673871,1,0,1,450,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05674081,1,0,1,450,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05674691,3,0,1,120,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05674691,4,0,1,470,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05675101,3,0,1,480,D,1,D,03,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05675134,3,0,1,450,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05675571,4,0,1,370,D,1,D,02,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05676031,3,0,1,120,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05676031,4,0,1,450,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05676431,5,0,1,380,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05676571,2,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05677261,1,0,1,450,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05677281,1,0,1,380,D,1,D,03,D,244,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20242,05677741,4,0,1,370,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05677741,5,0,1,470,D,1,D,03,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05678191,6,0,1,370,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05678421,15,0,1,370,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05678431,5,0,1,120,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05678811,3,0,1,450,D,1,D,05,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05679031,3,0,1,380,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05679141,4,0,1,470,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05679171,2,0,1,370,D,1,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05680011,1,0,1,450,D,1,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05680291,3,0,1,380,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05680461,2,0,1,460,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05681031,1,0,1,450,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05681411,2,0,1,370,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05681791,2,0,1,450,D,1,D,03,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05682471,1,0,1,120,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05682471,2,0,1,380,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05682641,1,0,1,460,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05682681,1,0,1,380,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683021,3,0,1,370,D,1,D,05,D,17000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683021,4,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683021,5,0,1,450,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683171,5,0,1,370,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683421,3,0,1,470,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683581,5,0,1,380,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683581,6,0,1,450,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683941,1,0,1,450,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683991,15,0,1,120,D,1,D,04,D,1000,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05683991,16,0,1,380,D,1,D,04,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05684011,2,0,1,470,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05684011,3,0,1,450,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05684061,3,0,1,380,D,1,D,05,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05684151,2,0,1,450,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05685881,1,0,1,120,D,1,D,05,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05685891,6,0,1,380,D,2,D,04,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05685911,1,0,1,380,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05686021,3,0,1,380,D,1,D,04,D,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05686051,2,0,1,380,D,1,D,05,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05686411,6,0,1,380,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05686871,1,0,1,370,D,1,D,05,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05686991,1,0,1,120,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05688031,4,0,1,120,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05688601,2,0,1,370,D,1,D,05,D,338,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05688831,3,0,1,370,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05688841,2,0,1,370,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05688841,3,0,1,380,D,1,D,05,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05688911,2,0,1,450,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20242,05689181,4,0,1,120,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05538184,1,0,1,380,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05539364,8,0,1,370,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05539364,9,0,1,370,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05539474,5,0,1,460,D,1,D,06,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20243,05539934,1,0,1,370,D,1,D,06,D,677,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05539934,2,0,1,380,D,1,D,05,D,60,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05540304,1,0,1,460,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05540494,5,0,1,120,D,1,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05540764,1,0,1,470,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05540914,1,0,2,120,D,1,D,04,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05541344,1,0,2,370,D,1,D,04,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05541624,3,0,1,380,D,1,D,04,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05541624,4,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05541924,5,0,1,450,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05542474,2,0,1,380,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05542904,5,0,1,380,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05543154,2,0,2,380,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05543524,1,0,1,470,D,1,D,05,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05543914,1,0,1,380,D,1,D,06,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05544004,3,0,1,380,D,1,D,06,D,512,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05544424,1,0,2,380,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05544954,1,0,1,450,D,1,D,06,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05544954,2,0,1,450,D,1,D,06,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05545354,2,0,1,370,D,1,D,05,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05545654,2,0,1,120,D,1,D,05,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05545804,5,0,1,370,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05545804,6,0,1,380,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20243,05545804,7,0,1,380,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
