QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FONPURCH,INTAWAY,INTAWAY_,INTAWYX,INTAWYX_,PRPYCELL,PRPY_ELL,PRPYCLX,PRPYCLX_
20251,05682084,17,0,1,,2,D,,A,2,D,,A
20251,05682144,21,0,1,,2,D,,A,2,D,,A
20251,05682194,43,0,1,,2,D,,A,2,D,,A
20251,05682204,20,0,1,,2,D,,A,2,D,,A
20251,05682214,49,0,1,,2,D,,A,2,D,,A
20251,05682234,20,0,1,,2,D,,A,2,D,,A
20251,05682344,35,0,1,,2,D,,A,2,D,,A
20251,05682364,33,0,1,,2,D,,A,2,D,,A
20251,05682374,29,0,1,,2,D,,A,2,D,,A
20251,05682404,31,0,1,,2,D,,A,2,D,,A
20251,05682414,46,0,1,,2,D,,A,2,D,,A
20251,05682434,38,0,1,,2,D,,A,2,D,,A
20251,05682474,63,0,1,,2,D,,A,2,D,,A
20251,05682504,41,0,1,,2,D,,A,2,D,,A
20251,05682514,42,0,1,,2,D,,A,2,D,,A
20251,05682554,11,0,1,,2,D,,A,2,D,,A
20251,05682664,23,0,1,,2,D,,A,2,D,,A
20251,05682724,19,0,1,,2,D,,A,2,D,,A
20251,05682754,32,0,1,,2,D,,A,2,D,,A
20251,05682774,10,0,1,,2,D,,A,2,D,,A
20251,05682784,51,0,1,,2,D,,A,2,D,,A
20251,05682794,44,0,1,,2,D,,A,2,D,,A
20251,05682804,11,0,1,,2,D,,A,2,D,,A
20251,05682814,21,0,1,,2,D,,A,2,D,,A
20251,05682824,33,0,1,,2,D,,A,2,D,,A
20251,05682844,19,0,1,,2,D,,A,2,D,,A
20251,05682864,35,0,1,,2,D,,A,2,D,,A
20251,05682904,19,0,1,,2,D,,A,2,D,,A
20251,05682944,39,0,1,,2,D,,A,2,D,,A
20251,05682954,60,0,1,,2,D,,A,2,D,,A
20251,05682984,58,0,1,,2,D,,A,2,D,,A
20251,05683024,85,0,1,,1,D,20,D,2,D,,A
20251,05683034,81,0,1,,2,D,,A,2,D,,A
20251,05683054,40,0,1,,2,D,,A,2,D,,A
20251,05683074,22,0,1,,2,D,,A,2,D,,A
20251,05683104,32,0,1,,2,D,,A,2,D,,A
20251,05683154,16,0,1,,2,D,,A,2,D,,A
20251,05683164,52,0,1,,2,D,,A,2,D,,A
20251,05683204,29,0,1,,2,D,,A,2,D,,A
20251,05683254,20,0,1,,2,D,,A,2,D,,A
20251,05683264,27,0,1,,2,D,,A,2,D,,A
20251,05683294,25,0,1,,2,D,,A,2,D,,A
20251,05683344,17,0,1,,2,D,,A,2,D,,A
20251,05683394,56,0,1,,2,D,,A,2,D,,A
20251,05683414,26,0,1,,2,D,,A,2,D,,A
20251,05683424,62,0,1,,2,D,,A,2,D,,A
20251,05683474,12,0,1,,2,D,,A,2,D,,A
20251,05683494,42,0,1,,2,D,,A,2,D,,A
20251,05683504,35,0,1,,2,D,,A,2,D,,A
20251,05683564,43,0,1,,2,D,,A,2,D,,A
20251,05683604,72,0,1,,2,D,,A,2,D,,A
20251,05683644,24,0,1,,2,D,,A,2,D,,A
20251,05683654,27,0,1,,2,D,,A,2,D,,A
20251,05683684,31,0,1,,2,D,,A,2,D,,A
20251,05683734,24,0,1,,2,D,,A,2,D,,A
20251,05683744,29,0,1,,2,D,,A,2,D,,A
20251,05683774,18,0,1,,2,D,,A,2,D,,A
20251,05683784,60,0,1,,2,D,,A,2,D,,A
20251,05683814,29,0,1,,2,D,,A,2,D,,A
20251,05683864,40,0,1,,2,D,,A,2,D,,A
20251,05683874,34,0,1,,2,D,,A,2,D,,A
20251,05683894,32,0,1,,2,D,,A,2,D,,A
20251,05683924,21,0,1,,2,D,,A,2,D,,A
20251,05683944,56,0,1,,2,D,,A,2,D,,A
20251,05683994,78,0,1,,2,D,,A,2,D,,A
20251,05684004,40,0,1,,2,D,,A,2,D,,A
20251,05684024,14,0,1,,2,D,,A,2,D,,A
20251,05684044,33,0,1,,2,D,,A,2,D,,A
20251,05684064,36,0,1,,2,D,,A,2,D,,A
20251,05684114,37,0,1,,2,D,,A,2,D,,A
20251,05684124,18,0,1,,2,D,,A,2,D,,A
20251,05684154,32,0,1,,2,D,,A,2,D,,A
20251,05684164,47,0,1,,2,D,,A,1,D,25,D
20251,05684184,14,0,1,,2,D,,A,2,D,,A
20251,05684214,48,0,1,,2,D,,A,2,D,,A
20251,05684264,27,0,1,,2,D,,A,2,D,,A
20251,05684304,28,0,1,,2,D,,A,2,D,,A
20251,05684334,47,0,1,,2,D,,A,2,D,,A
20251,05684344,24,0,1,,2,D,,A,2,D,,A
20251,05684424,46,0,1,,1,D,100,D,2,D,,A
20251,05684444,28,0,1,,2,D,,A,2,D,,A
20251,05684494,18,0,1,,2,D,,A,2,D,,A
20251,05684544,54,0,1,,2,D,,A,2,D,,A
20251,05684564,31,0,1,,2,D,,A,2,D,,A
20251,05684594,51,0,1,,2,D,,A,2,D,,A
20251,05684634,19,0,1,,2,D,,A,2,D,,A
20251,05684674,58,0,1,,2,D,,A,2,D,,A
20251,05684714,34,0,1,,2,D,,A,2,D,,A
20251,05684724,32,0,1,,2,D,,A,2,D,,A
20251,05684734,44,0,1,,2,D,,A,2,D,,A
20251,05684784,44,0,1,,2,D,,A,2,D,,A
20251,05684894,14,0,1,,2,D,,A,2,D,,A
20251,05684914,28,0,1,,2,D,,A,2,D,,A
20251,05684934,28,0,1,,2,D,,A,2,D,,A
20251,05685014,50,0,1,,2,D,,A,2,D,,A
20251,05685034,16,0,1,,2,D,,A,2,D,,A
20251,05685104,32,0,1,,2,D,,A,2,D,,A
20251,05685144,23,0,1,,2,D,,A,2,D,,A
20251,05685224,37,0,1,,2,D,,A,2,D,,A
20251,05685234,36,0,1,,2,D,,A,2,D,,A
20251,05685244,36,0,1,,2,D,,A,2,D,,A
20251,05685264,41,0,1,,2,D,,A,2,D,,A
20251,05685274,25,0,1,,2,D,,A,2,D,,A
20251,05685284,19,0,1,,2,D,,A,2,D,,A
20251,05685294,34,0,1,,2,D,,A,2,D,,A
20251,05685364,45,0,1,,2,D,,A,2,D,,A
20251,05685394,21,0,1,,2,D,,A,2,D,,A
20251,05685474,11,0,1,,2,D,,A,2,D,,A
20251,05685484,59,0,1,,2,D,,A,2,D,,A
20251,05685604,49,0,1,,2,D,,A,2,D,,A
20251,05685614,17,0,1,,2,D,,A,2,D,,A
20251,05685644,41,0,1,,2,D,,A,2,D,,A
20251,05685664,42,0,1,,2,D,,A,2,D,,A
20251,05685674,25,0,1,,2,D,,A,2,D,,A
20251,05685684,33,0,1,,2,D,,A,2,D,,A
20251,05685704,15,0,1,,2,D,,A,2,D,,A
20251,05685724,40,0,1,,2,D,,A,2,D,,A
20251,05685784,10,0,1,,2,D,,A,2,D,,A
20251,05685814,23,0,1,,2,D,,A,2,D,,A
20251,05685854,15,0,1,,2,D,,A,2,D,,A
20251,05685884,47,0,1,,2,D,,A,2,D,,A
20251,05685894,39,0,1,,2,D,,A,2,D,,A
20251,05685914,26,0,1,,2,D,,A,2,D,,A
20251,05685924,14,0,1,,2,D,,A,2,D,,A
20251,05685984,76,0,1,,2,D,,A,2,D,,A
20251,05686004,30,0,1,,2,D,,A,2,D,,A
20251,05686014,45,0,1,,2,D,,A,2,D,,A
20251,05686024,25,0,1,,2,D,,A,2,D,,A
20251,05686054,62,0,1,,2,D,,A,2,D,,A
20251,05686064,33,0,1,,2,D,,A,2,D,,A
20251,05686094,66,0,1,,2,D,,A,2,D,,A
20251,05686124,14,0,1,,2,D,,A,2,D,,A
20251,05686134,35,0,1,,2,D,,A,2,D,,A
20251,05686164,28,0,1,,2,D,,A,2,D,,A
20251,05686204,33,0,1,,2,D,,A,2,D,,A
20251,05686224,25,0,1,,2,D,,A,2,D,,A
20251,05686304,19,0,1,,2,D,,A,2,D,,A
20251,05686384,34,0,1,,2,D,,A,2,D,,A
20251,05686414,89,0,1,,2,D,,A,2,D,,A
20251,05686434,32,0,1,,2,D,,A,2,D,,A
20251,05686454,26,0,1,,2,D,,A,2,D,,A
20251,05686464,62,0,1,,2,D,,A,2,D,,A
20251,05686494,16,0,1,,2,D,,A,2,D,,A
20251,05686514,92,0,1,,2,D,,A,2,D,,A
20251,05686524,22,0,1,,2,D,,A,2,D,,A
20251,05686544,42,0,1,,2,D,,A,2,D,,A
20251,05686564,30,0,1,,2,D,,A,2,D,,A
20251,05686584,36,0,1,,2,D,,A,2,D,,A
20251,05686594,47,0,1,,2,D,,A,2,D,,A
20251,05686684,43,0,1,,2,D,,A,2,D,,A
20251,05686704,12,0,1,,2,D,,A,2,D,,A
20251,05686734,26,0,1,,2,D,,A,2,D,,A
20251,05686744,15,0,1,,2,D,,A,2,D,,A
20251,05686764,47,0,1,,2,D,,A,2,D,,A
20251,05686774,24,0,1,,2,D,,A,2,D,,A
20251,05686794,47,0,1,,2,D,,A,2,D,,A
20251,05686804,20,0,1,,2,D,,A,2,D,,A
20251,05686814,37,0,1,,2,D,,A,2,D,,A
20251,05686844,17,0,1,,2,D,,A,2,D,,A
20251,05686874,12,0,1,,2,D,,A,2,D,,A
20251,05686894,23,0,1,,2,D,,A,2,D,,A
20251,05686904,18,0,1,,2,D,,A,2,D,,A
20251,05686934,76,0,1,,2,D,,A,2,D,,A
20251,05686944,32,0,1,,2,D,,A,2,D,,A
20251,05686994,71,0,1,,2,D,,A,2,D,,A
20251,05687034,22,0,1,,2,D,,A,2,D,,A
20251,05687134,20,0,1,,2,D,,A,2,D,,A
20251,05687234,27,0,1,,2,D,,A,2,D,,A
20251,05687254,12,0,1,,2,D,,A,2,D,,A
20251,05687264,36,0,1,,2,D,,A,2,D,,A
20251,05687284,17,0,1,,2,D,,A,2,D,,A
20251,05687314,35,0,1,,2,D,,A,2,D,,A
20251,05687444,14,0,1,,2,D,,A,2,D,,A
20251,05687474,31,0,1,,2,D,,A,2,D,,A
20251,05687484,43,0,1,,2,D,,A,2,D,,A
20251,05687524,40,0,1,,2,D,,A,2,D,,A
20251,05687674,16,0,1,,2,D,,A,2,D,,A
20251,05687684,26,0,1,,2,D,,A,2,D,,A
20251,05687704,45,0,1,,2,D,,A,1,D,220,D
20251,05687774,20,0,1,,2,D,,A,2,D,,A
20251,05687784,13,0,1,,2,D,,A,2,D,,A
20251,05687804,31,0,1,,2,D,,A,2,D,,A
20251,05687854,29,0,1,,2,D,,A,1,D,99,D
20251,05687864,9,0,1,,2,D,,A,2,D,,A
20251,05687894,32,0,1,,2,D,,A,2,D,,A
20251,05687914,35,0,1,,2,D,,A,2,D,,A
20251,05687934,37,0,1,,2,D,,A,2,D,,A
20251,05687954,27,0,1,,2,D,,A,2,D,,A
20251,05687964,50,0,1,,2,D,,A,2,D,,A
20251,05687984,21,0,1,,2,D,,A,2,D,,A
20251,05688114,25,0,1,,2,D,,A,2,D,,A
20251,05688124,40,0,1,,2,D,,A,2,D,,A
20251,05688164,37,0,1,,2,D,,A,2,D,,A
20251,05688184,32,0,1,,2,D,,A,2,D,,A
20251,05688204,39,0,1,,2,D,,A,2,D,,A
20251,05688214,25,0,1,,2,D,,A,2,D,,A
20251,05688234,53,0,1,,2,D,,A,2,D,,A
20251,05688284,26,0,1,,2,D,,A,2,D,,A
20251,05688304,42,0,1,,2,D,,A,2,D,,A
20251,05688314,11,0,1,,2,D,,A,2,D,,A
20251,05688334,15,0,1,,2,D,,A,2,D,,A
20251,05688364,18,0,1,,2,D,,A,1,D,48,D
20251,05688374,32,0,1,,2,D,,A,2,D,,A
20251,05688394,35,0,1,,2,D,,A,2,D,,A
20251,05688464,11,0,1,,2,D,,A,2,D,,A
20251,05688474,6,0,1,,2,D,,A,2,D,,A
20251,05688514,21,0,1,,2,D,,A,2,D,,A
20251,05688594,39,0,1,,2,D,,A,2,D,,A
20251,05688604,45,0,1,,2,D,,A,2,D,,A
20251,05688664,27,0,1,,2,D,,A,2,D,,A
20251,05688674,26,0,1,,2,D,,A,2,D,,A
20251,05688684,32,0,1,,2,D,,A,2,D,,A
20251,05688754,9,0,1,,2,D,,A,2,D,,A
20251,05688774,25,0,1,,2,D,,A,1,D,35,D
20251,05688824,44,0,1,,2,D,,A,2,D,,A
20251,05688834,50,0,1,,2,D,,A,1,D,10,D
20251,05688844,77,0,1,,2,D,,A,2,D,,A
20251,05688904,48,0,1,,2,D,,A,2,D,,A
20251,05688924,33,0,1,,2,D,,A,2,D,,A
20251,05689004,33,0,1,,2,D,,A,2,D,,A
20251,05689054,30,0,1,,2,D,,A,2,D,,A
20251,05689064,25,0,1,,2,D,,A,2,D,,A
20251,05689154,15,0,1,,2,D,,A,2,D,,A
20251,05689184,60,0,1,,2,D,,A,2,D,,A
20251,05689194,50,0,1,,2,D,,A,2,D,,A
20251,05689234,22,0,1,,2,D,,A,2,D,,A
20251,05689244,20,0,1,,2,D,,A,2,D,,A
20251,05689294,32,0,1,,2,D,,A,2,D,,A
20251,05689314,20,0,1,,2,D,,A,2,D,,A
20251,05689324,25,0,1,,2,D,,A,2,D,,A
20251,05689354,21,0,1,,2,D,,A,2,D,,A
20251,05689374,45,0,1,,2,D,,A,2,D,,A
20251,05795503,26,0,1,,2,D,,A,2,D,,A
20251,05795523,36,0,1,,2,D,,A,2,D,,A
20251,05795533,49,0,1,,2,D,,A,2,D,,A
20251,05795573,40,0,1,,2,D,,A,2,D,,A
20251,05795593,17,0,1,,2,D,,A,2,D,,A
20251,05795643,50,0,1,,2,D,,A,2,D,,A
20251,05795713,43,0,1,,2,D,,A,2,D,,A
20251,05795723,47,0,1,,2,D,,A,2,D,,A
20251,05795793,69,0,1,,2,D,,A,2,D,,A
20251,05795813,31,0,1,,2,D,,A,2,D,,A
20251,05795853,43,0,1,,2,D,,A,2,D,,A
20251,05795883,43,0,1,,2,D,,A,2,D,,A
20251,05795903,54,0,1,,2,D,,A,2,D,,A
20251,05795993,35,0,1,,2,D,,A,2,D,,A
20251,05796013,17,0,1,,2,D,,A,2,D,,A
20251,05796023,36,0,1,,2,D,,A,2,D,,A
20251,05796063,26,0,1,,2,D,,A,2,D,,A
20251,05796083,21,0,1,,2,D,,A,2,D,,A
20251,05796113,25,0,1,,2,D,,A,2,D,,A
20251,05796123,73,0,1,,2,D,,A,2,D,,A
20251,05796133,32,0,1,,2,D,,A,2,D,,A
20251,05796163,15,0,1,,2,D,,A,2,D,,A
20251,05796183,39,0,1,,2,D,,A,2,D,,A
20251,05796203,22,0,1,,2,D,,A,2,D,,A
20251,05796213,17,0,1,,2,D,,A,2,D,,A
20251,05796233,22,0,1,,2,D,,A,2,D,,A
20251,05796253,11,0,1,,2,D,,A,2,D,,A
20251,05796343,43,0,1,,2,D,,A,2,D,,A
20251,05796433,51,0,1,,2,D,,A,2,D,,A
20251,05796483,24,0,1,,2,D,,A,2,D,,A
20251,05796503,49,0,1,,2,D,,A,2,D,,A
20251,05796533,24,0,1,,2,D,,A,2,D,,A
20251,05796633,38,0,1,,2,D,,A,2,D,,A
20251,05796693,43,0,1,,2,D,,A,2,D,,A
20251,05796713,38,0,1,,2,D,,A,2,D,,A
20251,05796793,26,0,1,,2,D,,A,2,D,,A
20251,05796833,28,0,1,,2,D,,A,2,D,,A
20251,05796843,18,0,1,,2,D,,A,2,D,,A
20251,05796853,65,0,1,,2,D,,A,2,D,,A
20251,05796903,25,0,1,,2,D,,A,2,D,,A
20251,05796933,28,0,1,,2,D,,A,2,D,,A
20251,05796973,13,0,1,,2,D,,A,2,D,,A
20251,05796983,15,0,1,,2,D,,A,2,D,,A
20251,05796993,26,0,1,,2,D,,A,2,D,,A
20251,05797103,26,0,1,,2,D,,A,2,D,,A
20251,05797143,37,0,1,,2,D,,A,2,D,,A
20251,05797163,30,0,1,,2,D,,A,2,D,,A
20251,05797263,41,0,1,,2,D,,A,2,D,,A
20251,05797313,30,0,1,,2,D,,A,2,D,,A
20251,05797323,34,0,1,,2,D,,A,2,D,,A
20251,05797363,34,0,1,,2,D,,A,2,D,,A
20251,05797373,37,0,1,,2,D,,A,2,D,,A
20251,05797433,43,0,1,,2,D,,A,2,D,,A
20251,05797453,34,0,1,,2,D,,A,2,D,,A
20251,05797493,31,0,1,,2,D,,A,2,D,,A
20251,05797503,32,0,1,,2,D,,A,2,D,,A
20251,05797533,46,0,1,,2,D,,A,2,D,,A
20251,05797563,58,0,1,,2,D,,A,2,D,,A
20251,05797603,16,0,1,,2,D,,A,2,D,,A
20251,05797653,14,0,1,,2,D,,A,2,D,,A
20251,05797673,28,0,1,,2,D,,A,2,D,,A
20251,05797723,52,0,1,,2,D,,A,2,D,,A
20251,05797733,37,0,1,,2,D,,A,2,D,,A
20251,05797753,30,0,1,,2,D,,A,2,D,,A
20251,05797763,44,0,1,,2,D,,A,2,D,,A
20251,05797783,23,0,1,,2,D,,A,2,D,,A
20251,05797813,17,0,1,,2,D,,A,2,D,,A
20251,05797893,16,0,1,,2,D,,A,2,D,,A
20251,05797903,42,0,1,,2,D,,A,2,D,,A
20251,05797963,28,0,1,,2,D,,A,2,D,,A
20251,05798063,13,0,1,,2,D,,A,2,D,,A
20251,05798093,48,0,1,,2,D,,A,2,D,,A
20251,05798123,40,0,1,,2,D,,A,2,D,,A
20251,05798143,29,0,1,,2,D,,A,2,D,,A
20251,05798193,33,0,1,,2,D,,A,2,D,,A
20251,05798203,58,0,1,,2,D,,A,2,D,,A
20251,05798303,76,0,1,,2,D,,A,2,D,,A
20251,05798343,82,0,1,,2,D,,A,2,D,,A
20251,05798363,15,0,1,,2,D,,A,2,D,,A
20251,05798393,45,0,1,,2,D,,A,2,D,,A
20251,05798403,32,0,1,,2,D,,A,2,D,,A
20251,05798443,34,0,1,,2,D,,A,2,D,,A
20251,05798483,47,0,1,,2,D,,A,2,D,,A
20251,05798493,13,0,1,,2,D,,A,2,D,,A
20251,05798533,58,0,1,,2,D,,A,2,D,,A
20251,05798603,46,0,1,,2,D,,A,2,D,,A
20251,05798623,14,0,1,,2,D,,A,2,D,,A
20251,05798633,26,0,1,,2,D,,A,2,D,,A
20251,05798643,10,0,1,,2,D,,A,2,D,,A
20251,05798653,51,0,1,,2,D,,A,2,D,,A
20251,05798703,27,0,1,,2,D,,A,2,D,,A
20251,05798713,25,0,1,,2,D,,A,2,D,,A
20251,05798723,24,0,1,,2,D,,A,2,D,,A
20251,05798733,37,0,1,,2,D,,A,2,D,,A
20251,05798763,45,0,1,,2,D,,A,2,D,,A
20251,05798783,58,0,1,,2,D,,A,2,D,,A
20251,05798843,63,0,1,,2,D,,A,2,D,,A
20251,05798923,30,0,1,,2,D,,A,2,D,,A
20251,05798964,23,0,1,,2,D,,A,2,D,,A
20251,05798973,28,0,1,,2,D,,A,2,D,,A
20251,05799013,17,0,1,,2,D,,A,2,D,,A
20251,05799053,24,0,1,,2,D,,A,2,D,,A
20251,05799073,44,0,1,,2,D,,A,2,D,,A
20251,05799093,50,0,1,,2,D,,A,2,D,,A
20251,05799103,42,0,1,,2,D,,A,2,D,,A
20251,05799143,52,0,1,,2,D,,A,2,D,,A
20251,05799153,15,0,1,,2,D,,A,2,D,,A
20251,05799183,26,0,1,,2,D,,A,2,D,,A
20251,05799203,24,0,1,,2,D,,A,2,D,,A
20251,05799213,27,0,1,,2,D,,A,2,D,,A
20251,05799223,25,0,1,,2,D,,A,2,D,,A
20251,05799263,42,0,1,,2,D,,A,2,D,,A
20251,05799273,26,0,1,,2,D,,A,2,D,,A
20251,05799283,22,0,1,,2,D,,A,2,D,,A
20251,05799314,17,0,1,,2,D,,A,2,D,,A
20251,05799343,38,0,1,,2,D,,A,2,D,,A
20251,05799353,25,0,1,,2,D,,A,2,D,,A
20251,05799393,37,0,1,,2,D,,A,2,D,,A
20251,05799473,39,0,1,,2,D,,A,2,D,,A
20251,05799513,16,0,1,,2,D,,A,2,D,,A
20251,05799523,20,0,1,,2,D,,A,2,D,,A
20251,05799543,19,0,1,,2,D,,A,2,D,,A
20251,05799553,63,0,1,,2,D,,A,2,D,,A
20251,05799603,22,0,1,,2,D,,A,2,D,,A
20251,05799623,19,0,1,,2,D,,A,2,D,,A
20251,05799653,14,0,1,,2,D,,A,2,D,,A
20251,05799743,18,0,1,,2,D,,A,2,D,,A
20251,05799753,66,0,1,,2,D,,A,2,D,,A
20251,05799773,27,0,1,,2,D,,A,2,D,,A
20251,05799813,26,0,1,,2,D,,A,2,D,,A
20251,05799843,45,0,1,,2,D,,A,2,D,,A
20251,05799863,30,0,1,,2,D,,A,2,D,,A
20251,05799923,67,0,1,,2,D,,A,2,D,,A
20251,05799943,54,0,1,,2,D,,A,2,D,,A
20251,05799963,26,0,1,,2,D,,A,1,D,220,D
20251,05800073,43,0,1,,2,D,,A,2,D,,A
20251,05800093,22,0,1,,2,D,,A,2,D,,A
20251,05800133,39,0,1,,2,D,,A,2,D,,A
20251,05800143,23,0,1,,2,D,,A,2,D,,A
20251,05800153,32,0,1,,2,D,,A,2,D,,A
20251,05800203,39,0,1,,2,D,,A,2,D,,A
20251,05800213,27,0,1,,2,D,,A,2,D,,A
20251,05800233,65,0,1,,2,D,,A,2,D,,A
20251,05800273,21,0,1,,2,D,,A,2,D,,A
20251,05800323,49,0,1,,2,D,,A,2,D,,A
20251,05800333,28,0,1,,2,D,,A,2,D,,A
20251,05800343,71,0,1,,2,D,,A,2,D,,A
20251,05800353,22,0,1,,2,D,,A,2,D,,A
20251,05800373,35,0,1,,2,D,,A,2,D,,A
20251,05800393,44,0,1,,2,D,,A,2,D,,A
20251,05800483,16,0,1,,2,D,,A,2,D,,A
20251,05800543,17,0,1,,2,D,,A,2,D,,A
20251,05800563,33,0,1,,2,D,,A,2,D,,A
20251,05800603,25,0,1,,2,D,,A,2,D,,A
20251,05800623,32,0,1,,2,D,,A,2,D,,A
20251,05800653,44,0,1,,2,D,,A,2,D,,A
20251,05800693,25,0,1,,2,D,,A,2,D,,A
20251,05800753,46,0,1,,2,D,,A,2,D,,A
20251,05800763,79,0,1,,2,D,,A,2,D,,A
20251,05800813,36,0,1,,2,D,,A,2,D,,A
20251,05800834,36,0,1,,2,D,,A,2,D,,A
20251,05800853,23,0,1,,2,D,,A,2,D,,A
20251,05800863,22,0,1,,2,D,,A,2,D,,A
20251,05800873,33,0,1,,2,D,,A,2,D,,A
20251,05800973,62,0,1,,1,D,20,D,2,D,,A
20251,05801053,44,0,1,,2,D,,A,2,D,,A
20251,05801083,21,0,1,,2,D,,A,2,D,,A
20251,05801103,24,0,1,,2,D,,A,2,D,,A
20251,05801113,43,0,1,,2,D,,A,2,D,,A
20251,05801213,19,0,1,,2,D,,A,2,D,,A
20251,05801223,53,0,1,,2,D,,A,2,D,,A
20251,05801233,52,0,1,,2,D,,A,2,D,,A
20251,05801283,38,0,1,,2,D,,A,2,D,,A
20251,05801293,36,0,1,,2,D,,A,2,D,,A
20251,05801333,41,0,1,,2,D,,A,2,D,,A
20251,05801353,56,0,1,,2,D,,A,2,D,,A
20251,05801413,30,0,1,,2,D,,A,2,D,,A
20251,05801443,23,0,1,,2,D,,A,2,D,,A
20251,05801463,22,0,1,,2,D,,A,2,D,,A
20251,05801493,18,0,1,,2,D,,A,2,D,,A
20251,05801513,46,0,1,,2,D,,A,2,D,,A
20251,05801543,23,0,1,,2,D,,A,2,D,,A
20251,05801563,35,0,1,,2,D,,A,2,D,,A
20251,05801673,49,0,1,,2,D,,A,2,D,,A
20251,05801683,34,0,1,,2,D,,A,2,D,,A
20251,05801733,60,0,1,,2,D,,A,2,D,,A
20251,05801753,28,0,1,,2,D,,A,2,D,,A
20251,05801803,35,0,1,,2,D,,A,2,D,,A
20251,05801823,17,0,1,,2,D,,A,2,D,,A
20251,05801833,63,0,1,,2,D,,A,2,D,,A
20251,05801863,22,0,1,,2,D,,A,2,D,,A
20251,05801873,32,0,1,,2,D,,A,1,D,120,D
20251,05801923,25,0,1,,2,D,,A,2,D,,A
20251,05801933,10,0,1,,2,D,,A,2,D,,A
20251,05801963,25,0,1,,2,D,,A,2,D,,A
20251,05801973,20,0,1,,2,D,,A,2,D,,A
20251,05801993,14,0,1,,2,D,,A,2,D,,A
20251,05802023,43,0,1,,2,D,,A,2,D,,A
20251,05802063,61,0,1,,2,D,,A,2,D,,A
20251,05802113,46,0,1,,2,D,,A,2,D,,A
20251,05802183,40,0,1,,2,D,,A,2,D,,A
20251,05802203,21,0,1,,2,D,,A,2,D,,A
20251,05802283,27,0,1,,2,D,,A,2,D,,A
20251,05802293,15,0,1,,2,D,,A,2,D,,A
20251,05802303,30,0,1,,2,D,,A,2,D,,A
20251,05802313,38,0,1,,2,D,,A,2,D,,A
20251,05802323,18,0,1,,2,D,,A,2,D,,A
20251,05802403,26,0,1,,2,D,,A,2,D,,A
20251,05802413,25,0,1,,2,D,,A,2,D,,A
20251,05802463,38,0,1,,2,D,,A,2,D,,A
20251,05802503,48,0,1,,2,D,,A,2,D,,A
20251,05802523,24,0,1,,2,D,,A,2,D,,A
20251,05802623,35,0,1,,2,D,,A,2,D,,A
20251,05802693,24,0,1,,2,D,,A,2,D,,A
20251,05802743,14,0,1,,2,D,,A,2,D,,A
20251,05802853,26,0,1,,2,D,,A,2,D,,A
20251,05802893,29,0,1,,2,D,,A,2,D,,A
20251,05802903,38,0,1,,1,D,100,D,2,D,,A
20251,05802933,79,0,1,,2,D,,A,2,D,,A
20251,05802973,30,0,1,,2,D,,A,2,D,,A
20251,05802983,26,0,1,,2,D,,A,2,D,,A
20251,05802993,72,0,1,,2,D,,A,2,D,,A
20251,05803023,66,0,1,,2,D,,A,2,D,,A
20251,05803033,9,0,1,,2,D,,A,2,D,,A
20251,05803093,23,0,1,,2,D,,A,2,D,,A
20251,05803113,63,0,1,,2,D,,A,2,D,,A
20251,05803163,12,0,1,,2,D,,A,2,D,,A
20251,05803173,17,0,1,,2,D,,A,2,D,,A
20251,05803193,21,0,1,,2,D,,A,2,D,,A
20251,05803323,34,0,1,,2,D,,A,2,D,,A
20251,05803343,31,0,1,,2,D,,A,2,D,,A
20251,05803353,30,0,1,,2,D,,A,2,D,,A
20251,05803413,28,0,1,,2,D,,A,2,D,,A
20251,05803433,12,0,1,,2,D,,A,2,D,,A
20251,05803453,33,0,1,,2,D,,A,2,D,,A
20251,05803483,21,0,1,,2,D,,A,2,D,,A
20251,05803493,18,0,1,,2,D,,A,2,D,,A
20251,05803503,37,0,1,,2,D,,A,2,D,,A
20251,05803533,46,0,1,,2,D,,A,2,D,,A
20251,05803563,12,0,1,,2,D,,A,2,D,,A
20251,05803583,35,0,1,,2,D,,A,2,D,,A
20251,05803593,15,0,1,,2,D,,A,2,D,,A
20251,05803603,37,0,1,,2,D,,A,2,D,,A
20251,05803663,38,0,1,,2,D,,A,2,D,,A
20251,05803683,27,0,1,,2,D,,A,2,D,,A
20251,05803693,18,0,1,,2,D,,A,2,D,,A
20251,05803713,32,0,1,,2,D,,A,2,D,,A
20251,05803813,16,0,1,,2,D,,A,2,D,,A
20251,05803843,25,0,1,,2,D,,A,2,D,,A
20251,05803853,38,0,1,,2,D,,A,2,D,,A
20251,05803863,65,0,1,,2,D,,A,2,D,,A
20251,05803873,30,0,1,,2,D,,A,2,D,,A
20251,05803883,45,0,1,,2,D,,A,2,D,,A
20251,05803913,14,0,1,,2,D,,A,2,D,,A
20251,05803943,11,0,1,,2,D,,A,2,D,,A
20251,05803983,27,0,1,,2,D,,A,2,D,,A
20251,05804013,27,0,1,,2,D,,A,2,D,,A
20251,05804023,25,0,1,,2,D,,A,2,D,,A
20251,05804033,58,0,1,,1,D,30,D,2,D,,A
20251,05804093,68,0,1,,2,D,,A,2,D,,A
20251,05804143,36,0,1,,2,D,,A,2,D,,A
20251,05804153,19,0,1,,2,D,,A,2,D,,A
20251,05804183,31,0,1,,2,D,,A,2,D,,A
