QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20243,05557874,13,0,1,321,D,,A,,A,2,D,,A,6,,168,D,D
20243,05557874,14,0,1,365,D,,A,05,D,,A,,A,,,88,A,D
20243,05557964,9,0,1,200,D,,A,13,D,,A,,A,,,330,A,D
20243,05558134,5,0,1,321,D,,A,,A,2,D,,A,1,,15,D,D
20243,05558304,4,0,1,310,D,,A,05,D,,A,,A,,,1500,A,D
20243,05558724,4,0,1,303,D,,A,05,D,,A,,A,,,5086,A,D
20243,05558764,4,0,1,200,D,,A,13,D,,A,,A,,,1020,A,D
20243,05558984,8,0,1,321,D,,A,,A,2,D,,A,8,,400,D,D
20243,05559084,6,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20243,05559154,9,0,1,200,D,,A,05,D,,A,,A,,,3200,A,D
20243,05559284,4,0,1,303,D,,A,06,D,,A,,A,,,200,A,D
20243,05559394,5,0,1,100,D,2,D,13,D,,A,,A,,,450,A,D
20243,05559394,6,0,1,301,D,,A,06,D,,A,,A,,,927,A,D
20243,05559394,7,0,1,301,D,,A,05,D,,A,,A,,,990,A,D
20243,05559394,8,0,1,200,D,,A,13,D,,A,,A,,,6024,A,D
20243,05559484,5,0,1,303,D,,A,07,D,,A,,A,,,730,A,D
20243,05559514,5,0,1,200,D,,A,13,D,,A,,A,,,825,A,D
20243,05559894,9,0,1,200,D,,A,13,D,,A,,A,,,750,A,D
20243,05559894,10,0,1,301,D,,A,13,D,,A,,A,,,3249,A,D
20243,05559894,11,0,1,321,D,,A,,A,4,D,,A,1,,150,D,D
20243,05560374,12,0,1,200,D,,A,13,D,,A,,A,,,2700,A,D
20243,05560374,13,0,1,200,D,,A,06,D,,A,,A,,,165,A,D
20243,05560984,12,0,1,301,D,,A,07,D,,A,,A,,,2000,A,D
20243,05560984,13,0,1,301,D,,A,06,D,,A,,A,,,300,A,D
20243,05560984,14,0,1,365,D,,A,07,D,,A,,A,,,120,A,D
20243,05560984,15,0,1,345,D,,A,07,D,,A,,A,,,256,A,D
20243,05561304,6,0,1,301,D,,A,07,D,,A,,A,,1,1400,A,D
20243,05561304,7,0,1,365,D,,A,07,D,,A,,A,,,400,A,D
20243,05561524,9,0,1,303,D,,A,07,D,,A,,A,,,18000,A,D
20243,05561634,8,0,2,301,D,,A,05,D,,A,,A,,,100,A,D
20243,05561834,6,0,1,700,D,,A,07,D,,A,,A,,,300,A,D
20243,05561964,7,0,1,301,D,,A,08,D,,A,,A,,,40,A,D
20243,05562034,33,0,1,365,D,,A,08,D,,A,,A,,2,36,A,D
20243,05562434,7,0,1,303,D,,A,13,D,,A,,A,,,2400,A,D
20243,05562594,4,0,1,200,D,,A,13,D,,A,,A,,,570,A,D
20243,05562844,12,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20243,05563084,4,0,1,225,D,,A,13,D,,A,,A,,,16500,A,D
20243,05563104,11,0,1,302,D,,A,13,D,,A,,A,,,6000,A,D
20243,05563254,4,0,1,345,D,,A,13,D,,A,,A,,,240,A,D
20243,05563284,6,0,1,100,D,1,D,13,D,,A,,A,,,900,A,D
20243,05563324,6,0,1,200,D,,A,13,D,,A,,A,,,1575,A,D
20243,05563894,8,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20243,05563924,7,0,1,200,D,,A,08,D,,A,,A,,,350,A,D
20243,05563924,8,0,1,303,D,,A,13,D,,A,,A,,,1500,A,D
20243,05564074,9,0,1,100,D,2,D,13,D,,A,,A,,,150,A,D
20243,05564074,10,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20243,05564174,5,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20243,05564174,6,0,1,301,D,,A,13,D,,A,,A,,,45,A,D
20243,05564234,5,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20243,05564404,7,0,1,303,D,,A,13,D,,A,,A,,1,1800,A,D
20243,05564404,8,0,1,310,D,,A,13,D,,A,,A,,,2025,A,D
20243,05564434,9,0,1,301,D,,A,08,D,,A,,A,,,35,A,D
20243,05564434,10,0,1,303,D,,A,08,D,,A,,A,,,350,A,D
20243,05564594,5,0,1,303,D,,A,08,D,,A,,A,,,520,A,D
20243,05564594,6,0,1,365,D,,A,08,D,,A,,A,,,12,A,D
20243,05564664,5,0,1,303,D,,A,07,D,,A,,A,,,10000,A,D
20243,05564724,12,0,1,200,D,,A,08,D,,A,,A,,,664,A,D
20243,05564724,13,0,1,200,D,,A,07,D,,A,,A,,,1213,A,D
20243,05564724,14,0,1,200,D,,A,06,D,,A,,A,,,332,A,D
20243,05564974,5,0,1,303,D,,A,08,D,,A,,A,,,1000,A,D
20243,05565354,6,0,1,200,D,,A,13,D,,A,,A,,,960,A,D
20243,05565354,7,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20243,05565454,6,0,1,100,D,2,D,13,D,,A,,A,,,150,A,D
20243,05565474,6,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20243,05565474,7,0,1,200,D,,A,13,D,,A,,A,,,4860,A,D
20243,05565474,8,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20243,05565494,8,0,1,303,D,,A,08,D,,A,,A,,,15000,A,D
20243,05565494,9,0,1,365,D,,A,08,D,,A,,A,,,700,A,D
20243,05565574,6,0,1,301,D,,A,06,D,,A,,A,,,1216,A,D
20243,05565574,7,0,1,301,D,,A,07,D,,A,,A,,,1216,A,D
20243,05565574,8,0,1,301,D,,A,08,D,,A,,A,,,875,A,D
20243,05565634,6,0,1,303,D,,A,07,D,,A,,A,,,4200,A,D
20243,05566024,12,0,1,100,D,2,D,13,D,,A,,A,,,3000,A,D
20243,05566334,6,0,1,321,D,,A,,A,4,D,,A,1,,324,D,D
20243,05566394,4,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20243,05566554,8,0,1,303,D,,A,07,D,,A,,A,,,4615,A,D
20243,05566574,9,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20243,05566824,5,0,1,345,D,,A,08,D,,A,,A,,,3830,A,D
20243,05567214,4,0,1,345,D,,A,13,D,,A,,A,,,375,A,D
20243,05567214,5,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20243,05567214,6,0,1,321,D,,A,,A,4,D,,A,3,,900,D,D
20243,05567234,13,0,1,400,D,,A,06,D,,A,,A,,,,A,H
20243,05567234,13,1,1,310,D,,A,06,D,,A,,A,,,973,A,E
20243,05567234,13,2,1,321,D,,A,06,D,,A,,A,,,40,A,E
20243,05567234,13,3,1,365,D,,A,06,D,,A,,A,,,80,A,E
20243,05567234,13,4,1,303,D,,A,06,D,,A,,A,,,235,A,E
20243,05567234,14,0,1,400,D,,A,07,D,,A,,A,,,,A,H
20243,05567234,14,1,1,310,D,,A,07,D,,A,,A,,,1197,A,E
20243,05567234,14,2,1,321,D,,A,07,D,,A,,A,,,49,A,E
20243,05567234,14,3,1,365,D,,A,07,D,,A,,A,,,101,A,E
20243,05567234,14,4,1,303,D,,A,07,D,,A,,A,,,291,A,E
20243,05567234,15,0,1,400,D,,A,08,D,,A,,A,,,,A,H
20243,05567234,15,1,1,310,D,,A,08,D,,A,,A,,,1400,A,E
20243,05567234,15,2,1,321,D,,A,08,D,,A,,A,,,58,A,E
20243,05567234,15,3,1,365,D,,A,08,D,,A,,A,,,116,A,E
20243,05567234,15,4,1,303,D,,A,08,D,,A,,A,,,339,A,E
20243,05567374,4,0,1,303,D,,A,08,D,,A,,A,,,9800,A,D
20243,05567574,12,0,1,302,D,,A,13,D,,A,,A,,,690,A,D
20243,05567654,10,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20243,05567744,4,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20243,05567884,5,0,1,200,D,,A,08,D,,A,,A,,,700,A,D
20243,05567884,6,0,1,301,D,,A,08,D,,A,,A,,,650,A,D
20243,05568054,7,0,1,200,D,,A,13,D,,A,,A,,,2850,A,D
20243,05568184,8,0,1,340,D,,A,07,D,,A,,A,,,320,A,D
20243,05568314,5,0,1,303,D,,A,08,D,,A,,A,,,6000,A,D
20243,05568314,6,0,1,321,D,,A,,A,4,D,,A,1,,76,D,D
20243,05568314,7,0,1,301,D,,A,13,D,,A,,A,,,360,A,D
20243,05568454,5,0,1,365,D,,A,06,D,,A,,A,,,460,A,D
20243,05568484,14,0,1,225,D,,A,13,D,,A,,A,,,1200,A,D
20243,05568574,10,0,1,303,D,,A,08,D,,A,,A,,,5000,A,D
20243,05568574,11,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20243,05568574,12,0,1,365,D,,A,08,D,,A,,A,,,20,A,D
20243,05568684,5,0,1,302,D,,A,08,D,,A,,A,,,350,A,D
20243,05568724,4,0,1,225,D,,A,07,D,,A,,A,,,777,A,D
20243,05568724,5,0,1,365,D,,A,08,D,,A,,A,,,25,A,D
20243,05568724,6,0,1,365,D,,A,08,D,,A,,A,,,20,A,D
20243,05568724,7,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20243,05569094,8,0,1,321,D,,A,,A,2,D,,A,3,,42,D,D
20243,05569104,16,0,1,100,D,2,D,06,D,,A,,A,,,3000,A,D
20243,05569204,7,0,1,365,D,,A,07,D,,A,,A,,,25,A,D
20243,05569544,8,0,1,200,D,,A,13,D,,A,,A,,,2520,A,D
20243,05569544,9,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20243,05569774,4,0,1,365,D,,A,08,D,,A,,A,,,20,A,D
20243,05569834,7,0,1,301,D,,A,06,D,,A,,A,,,1200,A,D
20243,05569834,8,0,1,301,D,,A,06,D,,A,,A,,,300,A,D
20243,05569834,9,0,1,365,D,,A,08,D,,A,,A,,,350,A,D
20243,05569834,10,0,1,200,D,,A,08,D,,A,,A,,,380,A,D
20243,05570144,10,0,1,321,D,,A,,A,4,D,,A,1,,120,D,D
20243,05570144,11,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20243,05570574,8,0,1,225,D,,A,06,D,,A,,A,,,300,A,D
20243,05570574,9,0,1,200,D,,A,13,D,,A,,A,,,2100,A,D
20243,05570644,6,0,1,365,D,,A,08,D,,A,,A,,,50,A,D
20243,05570674,4,0,1,225,D,,A,13,D,,A,,A,,,13200,A,D
20243,05570744,10,0,1,321,D,,A,,A,4,D,,A,1,,50,D,D
20243,05570744,11,0,1,365,D,,A,07,D,,A,,A,,,300,A,D
20243,05570744,12,0,1,365,D,,A,08,D,,A,,A,,,50,A,D
20243,05570794,8,0,1,303,D,,A,08,D,,A,,A,,2,6700,A,D
20243,05570794,9,0,1,301,D,,A,08,D,,A,,A,,1,100,A,D
20243,05570794,10,0,1,365,D,,A,08,D,,A,,A,,2,200,A,D
20243,05571224,7,0,2,301,D,,A,06,D,,A,,A,,,80,A,D
20243,05571484,5,0,1,365,D,,A,08,D,,A,,A,,,1000,A,D
20243,05571484,6,0,1,303,D,,A,08,D,,A,,A,,,1000,A,D
20243,05571764,5,0,1,200,D,,A,06,D,,A,,A,,,1352,A,D
20243,05571764,6,0,1,200,D,,A,07,D,,A,,A,,,1352,A,D
20243,05571764,7,0,1,200,D,,A,08,D,,A,,A,,,1352,A,D
20243,05571814,7,0,1,321,D,,A,,A,4,D,,A,3,,600,D,D
20243,05571814,8,0,1,310,D,,A,06,D,,A,,A,,,550,A,D
20243,05571814,9,0,1,310,D,,A,07,D,,A,,A,,,550,A,D
20243,05571814,10,0,1,310,D,,A,08,D,,A,,A,,,550,A,D
20243,05572524,7,0,1,303,D,,A,08,D,,A,,A,,,6000,A,D
20243,05572524,8,0,1,310,D,,A,13,D,,A,,A,,,2550,A,D
20243,05572764,5,0,1,303,D,,A,13,D,,A,,A,,,3147,A,D
20243,05572794,4,0,1,301,D,,A,13,D,,A,,A,,,90,A,D
20243,05573344,5,0,1,700,D,,A,13,D,,A,,A,,,1200,A,D
20243,05573484,11,0,1,303,D,,A,06,D,,A,,A,,,14000,A,D
20243,05573484,12,0,1,310,D,,A,13,D,,A,,A,,,1050,A,D
20243,05573833,6,0,1,321,D,,A,,A,4,D,,A,3,,450,D,D
20243,05574143,5,0,1,365,D,,A,04,D,,A,,A,,,130,A,D
20243,05574353,6,0,1,200,D,,A,13,D,,A,,A,,1,6000,A,D
20243,05574453,4,0,1,200,D,,A,05,D,,A,,A,,,1100,A,D
20243,05574473,11,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20243,05574543,5,0,1,301,D,,A,13,D,,A,,A,,,450,A,D
20243,05574543,6,0,1,303,D,,A,13,D,,A,,A,,,1140,A,D
20243,05574553,9,0,1,303,D,,A,13,D,,A,,A,,,1500,A,D
20243,05574743,8,0,1,301,D,,A,13,D,,A,,A,,,1500,A,D
20243,05574813,5,0,1,100,D,2,D,13,D,,A,,A,,,6000,A,D
20243,05574883,8,0,1,225,D,,A,05,D,,A,,A,,,1000,A,D
20243,05574883,9,0,1,225,D,,A,04,D,,A,,A,,,1000,A,D
20243,05574883,10,0,1,225,D,,A,06,D,,A,,A,,,300,A,D
20243,05575433,7,0,1,303,D,,A,04,D,,A,,A,,,70,A,D
20243,05575433,8,0,1,365,D,,A,04,D,,A,,A,,,115,A,D
20243,05575583,11,0,1,100,D,2,D,04,D,,A,,A,,4,3000,A,D
20243,05575913,8,0,1,225,D,,A,04,D,,A,,A,,,40,A,D
20243,05576703,9,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20243,05576833,13,0,1,365,D,,A,06,D,,A,,A,,,100,A,D
20243,05577823,8,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20243,05578223,8,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20243,05578223,9,0,1,225,D,,A,06,D,,A,,A,,,1000,A,D
20243,05578403,6,0,1,225,D,,A,04,D,,A,,A,,,70,A,D
20243,05578403,7,0,1,225,D,,A,06,D,,A,,A,,,100,A,D
20243,05578473,6,0,1,100,D,1,D,06,D,,A,,A,,,200,A,D
20243,05579033,8,0,1,321,D,,A,,A,3,D,,A,7,,700,D,D
20243,05579033,9,0,1,225,D,,A,13,D,,A,,A,,,3300,A,D
20243,05579063,8,0,1,301,D,,A,06,D,,A,,A,,,2550,A,D
20243,05579103,7,0,1,303,D,,A,05,D,,A,,A,,,1000,A,D
20243,05579603,7,0,1,200,D,,A,13,D,,A,,A,,,585,A,D
20243,05579603,8,0,1,200,D,,A,06,D,,A,,A,,,120,A,D
20243,05579603,9,0,1,345,D,,A,05,D,,A,,A,,,3500,A,D
20243,05579603,10,0,1,321,D,,A,,A,1,D,,A,5,,375,D,D
20243,05580013,5,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20243,05580013,6,0,1,345,D,,A,13,D,,A,,A,,,405,A,D
20243,05580073,9,0,1,365,D,,A,05,D,,A,,A,,2,25,A,D
20243,05580133,7,0,2,303,D,,A,04,D,,A,,A,,,250,A,D
20243,05580223,13,0,1,303,D,,A,06,D,,A,,A,,1,900,A,D
20243,05580893,7,0,1,303,D,,A,13,D,,A,,A,,,450,A,D
20243,05580993,9,0,1,321,D,,A,,A,4,D,,A,3,1,600,D,D
20243,05581003,4,0,1,301,D,,A,13,D,,A,,A,,,15000,A,D
20243,05581123,10,0,1,321,D,,A,,A,2,D,,A,8,,280,D,D
20243,05581393,5,0,1,365,D,,A,05,D,,A,,A,,1,110,A,D
20243,05581703,13,0,1,303,D,,A,04,D,,A,,A,,,1125,A,D
20243,05581973,4,0,1,200,D,,A,13,D,,A,,A,,,1080,A,D
20243,05582023,10,0,1,365,D,,A,04,D,,A,,A,,,30,A,D
20243,05582433,5,0,2,303,D,,A,04,D,,A,,A,,,110,A,D
20243,05582493,7,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20243,05582643,5,0,1,310,D,,A,13,D,,A,,A,,,3000,A,D
20243,05582893,4,0,1,100,D,2,D,13,D,,A,,A,,,1470,A,D
20243,05583133,6,0,1,303,D,,A,04,D,,A,,A,,,1200,A,D
20243,05583133,7,0,1,303,D,,A,05,D,,A,,A,,,800,A,D
20243,05583623,9,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20243,05583983,7,0,1,345,D,,A,13,D,,A,,A,,,996,A,D
20243,05584163,6,0,1,100,D,1,D,13,D,,A,,A,,,150,A,D
20243,05584243,13,0,1,301,D,,A,04,D,,A,,A,,,500,A,D
20243,05584243,14,0,1,301,D,,A,05,D,,A,,A,,,500,A,D
20243,05584243,15,0,1,301,D,,A,06,D,,A,,A,,,660,A,D
20243,05584243,16,0,2,345,D,,A,04,D,,A,,A,,,100,A,D
20243,05584283,5,0,1,100,D,2,D,13,D,,A,,A,,,12000,A,D
20243,05584283,6,0,1,310,D,,A,13,D,,A,,A,,,4200,A,D
20243,05584343,6,0,1,303,D,,A,05,D,,A,,A,,,650,A,D
20243,05584393,12,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20243,05584503,7,0,1,700,D,,A,13,D,,A,,A,,,825,A,D
20243,05584523,7,0,2,303,D,,A,04,D,,A,,A,,,7000,A,D
20243,05584523,8,0,2,310,D,,A,04,D,,A,,A,,,2500,A,D
20243,05584863,7,0,2,303,D,,A,04,D,,A,,A,,,1500,A,D
20243,05585643,6,0,1,303,D,,A,07,D,,A,,A,,,485,A,D
20243,05585653,8,0,1,310,D,,A,05,D,,A,,A,,,1200,A,D
20243,05585653,9,0,1,310,D,,A,06,D,,A,,A,,,1200,A,D
20243,05586003,16,0,1,301,D,,A,13,D,,A,,A,,,804,A,D
20243,05586013,6,0,1,100,D,2,D,13,D,,A,,A,,,1998,A,D
20243,05586473,5,0,1,225,D,,A,06,D,,A,,A,,,200,A,D
20243,05586473,6,0,1,225,D,,A,07,D,,A,,A,,,200,A,D
20243,05586473,7,0,2,225,D,,A,05,D,,A,,A,,,200,A,D
20243,05586523,7,0,1,301,D,,A,13,D,,A,,A,,,75,A,D
20243,05586593,10,0,1,301,D,,A,05,D,,A,,A,,,2087,A,D
20243,05586593,11,0,1,303,D,,A,05,D,,A,,A,,,3442,A,D
20243,05586593,12,0,1,310,D,,A,06,D,,A,,A,,,200,A,D
20243,05586593,13,0,1,301,D,,A,05,D,,A,,A,,,800,A,D
20243,05586593,14,0,1,303,D,,A,05,D,,A,,A,,,130,A,D
20243,05586683,13,0,1,321,D,,A,,A,4,D,,A,1,,30,D,D
20243,05586743,6,0,1,200,D,,A,06,D,,A,,A,,,600,A,D
20243,05586773,5,0,1,321,D,,A,,A,2,D,,A,1,,50,D,D
20243,05586783,9,0,1,303,D,,A,13,D,,A,,A,,,3000,A,D
20243,05587293,8,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20243,05587293,9,0,1,321,D,,A,,A,4,D,,A,2,2,800,D,D
20243,05587453,8,0,1,225,D,,A,05,D,,A,,A,,,715,A,D
20243,05587453,9,0,1,225,D,,A,06,D,,A,,A,,,650,A,D
20243,05587473,10,0,1,100,D,2,D,13,D,,A,,A,,,270,A,D
20243,05587473,11,0,1,225,D,,A,13,D,,A,,A,,,960,A,D
20243,05587703,4,0,1,302,D,,A,07,D,,A,,A,,,600,A,D
20243,05587783,4,0,1,225,D,,A,13,D,,A,,A,,,5400,A,D
20243,05587883,9,0,1,302,D,,A,07,D,,A,,A,,,129,A,D
20243,05587893,6,0,1,200,D,,A,05,D,,A,,A,,,800,A,D
20243,05588173,8,0,1,301,D,,A,05,D,,A,,A,,,100,A,D
20243,05588173,9,0,1,301,D,,A,06,D,,A,,A,,,150,A,D
20243,05588173,10,0,1,301,D,,A,07,D,,A,,A,,,75,A,D
20243,05588303,8,0,1,303,D,,A,07,D,,A,,A,,,1200,A,D
20243,05588303,9,0,1,365,D,,A,07,D,,A,,A,,,100,A,D
20243,05588403,4,0,1,302,D,,A,06,D,,A,,A,,1,950,A,D
20243,05588403,5,0,2,303,D,,A,05,D,,A,,A,,,500,A,D
20243,05588663,4,0,1,303,D,,A,06,D,,A,,A,,,3780,A,D
20243,05588663,5,0,1,365,D,,A,06,D,,A,,A,,,200,A,D
20243,05589273,10,0,1,310,D,,A,13,D,,A,,A,,,1800,A,D
20243,05589503,6,0,1,365,D,,A,06,D,,A,,A,,,130,A,D
20243,05589503,7,0,2,302,D,,A,05,D,,A,,A,,,5000,A,D
20243,05589563,11,0,1,301,D,,A,07,D,,A,,A,,,1450,A,D
20243,05589563,12,0,1,303,D,,A,07,D,,A,,A,,,50,A,D
20243,05589583,8,0,1,225,D,,A,13,D,,A,,A,,,960,A,D
20243,05589583,9,0,1,303,D,,A,06,D,,A,,A,,,2600,A,D
20243,05589884,5,0,1,303,D,,A,05,D,,A,,A,,,3500,A,D
20243,05589943,5,0,1,302,D,,A,06,D,,A,,A,,,375,A,D
20243,05589953,6,0,1,365,D,,A,07,D,,A,,A,,,95,A,D
20243,05589953,7,0,1,365,D,,A,07,D,,A,,A,,,35,A,D
20243,05590053,7,0,1,225,D,,A,13,D,,A,,A,,,1200,A,D
20243,05590093,5,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20243,05590233,5,0,1,301,D,,A,07,D,,A,,A,,,300,A,D
20243,05590263,8,0,1,200,D,,A,13,D,,A,,A,,,3300,A,D
20243,05590263,9,0,1,200,D,,A,05,D,,A,,A,,,180,A,D
20243,05590433,4,0,1,345,D,,A,06,D,,A,,A,,,1300,A,D
20243,05590623,6,0,1,200,D,,A,07,D,,A,,A,,,1286,A,D
20243,05590733,8,0,1,303,D,,A,06,D,,A,,A,,1,546,A,D
20243,05590733,9,0,1,303,D,,A,07,D,,A,,A,,1,546,A,D
20243,05590763,19,0,1,200,D,,A,13,D,,A,,A,,,1500,A,D
20243,05590863,8,0,1,345,D,,A,13,D,,A,,A,,,120,A,D
20243,05590863,9,0,1,345,D,,A,13,D,,A,,A,,,900,A,D
20243,05590863,10,0,1,301,D,,A,13,D,,A,,A,,,1590,A,D
20243,05591053,8,0,1,200,D,,A,05,D,,A,,A,,,2000,A,D
20243,05591173,7,0,1,301,D,,A,13,D,,A,,A,,,3600,A,D
20243,05591243,6,0,1,365,D,,A,07,D,,A,,A,,,450,A,D
20243,05591533,4,0,1,302,D,,A,05,D,,A,,A,,,79,A,D
20243,05591533,5,0,1,302,D,,A,06,D,,A,,A,,,79,A,D
20243,05591533,6,0,1,302,D,,A,07,D,,A,,A,,,79,A,D
20243,05591543,8,0,1,200,D,,A,13,D,,A,,A,,,5400,A,D
20243,05591583,4,0,1,365,D,,A,07,D,,A,,A,,,50,A,D
20243,05591713,4,0,1,302,D,,A,06,D,,A,,A,,,350,A,D
20243,05591713,5,0,1,302,D,,A,06,D,,A,,A,,,100,A,D
20243,05591833,9,0,1,200,D,,A,13,D,,A,,A,,,3504,A,D
20243,05591933,6,0,1,302,D,,A,13,D,,A,,A,,,1050,A,D
20243,05592233,5,0,1,303,D,,A,06,D,,A,,A,,,16000,A,D
20243,05592303,6,0,1,302,D,,A,13,D,,A,,A,,,1500,A,D
20243,05592303,7,0,2,365,D,,A,05,D,,A,,A,,,75,A,D
20243,05592693,5,0,1,200,D,,A,13,D,,A,,A,,,1680,A,D
20243,05592783,7,0,1,301,D,,A,13,D,,A,,A,,,165,A,D
20243,05593263,8,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20243,05593263,9,0,1,200,D,,A,05,D,,A,,A,,,300,A,D
20243,05593263,10,0,1,200,D,,A,06,D,,A,,A,,,350,A,D
20243,05593453,6,0,1,321,D,,A,,A,4,D,,A,1,,177,D,D
20243,05593453,7,0,1,301,D,,A,05,D,,A,,A,,,1962,A,D
20243,05593493,6,0,1,200,D,,A,06,D,,A,,A,,,1050,A,D
20243,05593493,7,0,1,200,D,,A,05,D,,A,,A,,,1050,A,D
20243,05593883,11,0,1,302,D,,A,05,D,,A,,A,,,280,A,D
20243,05593883,12,0,1,365,D,,A,05,D,,A,,A,,,40,A,D
20243,05594353,10,0,1,225,D,,A,07,D,,A,,A,,,200,A,D
20243,05594603,5,0,1,700,D,,A,13,D,,A,,A,,,720,A,D
20243,05595083,5,0,2,303,D,,A,05,D,,A,,A,,,2600,A,D
20243,05595343,9,0,1,365,D,,A,07,D,,A,,A,,,60,A,D
20243,05595623,7,0,1,100,D,1,D,13,D,,A,,A,,,900,A,D
20243,05595623,8,0,1,303,D,,A,13,D,,A,,A,,1,9000,A,D
20243,05595623,9,0,1,303,D,,A,13,D,,A,,A,,1,9000,A,D
20243,05595623,10,0,1,310,D,,A,13,D,,A,,A,,,3600,A,D
20243,05595623,11,0,1,310,D,,A,13,D,,A,,A,,,2400,A,D
20243,05595623,12,0,1,321,D,,A,,A,4,D,,A,1,,500,D,D
20243,05595623,13,0,1,321,D,,A,,A,4,D,,A,1,,500,D,D
20243,05595913,8,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20243,05596233,9,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20243,05596303,9,0,1,321,D,,A,,A,4,D,,A,2,,320,D,D
20243,05596453,5,0,1,301,D,,A,05,D,,A,,A,,,44,A,D
20243,05596543,8,0,1,301,D,,A,05,D,,A,,A,,,220,A,D
20243,05596543,9,0,1,301,D,,A,05,D,,A,,A,,,150,A,D
20243,05597153,4,0,1,365,D,,A,08,D,,A,,A,,,60,A,D
20243,05597463,4,0,1,365,D,,A,06,D,,A,,A,,,1100,A,D
20243,05597553,7,0,1,321,D,,A,,A,4,D,,A,1,,75,D,D
20243,05597773,7,0,1,303,D,,A,06,D,,A,,A,,,100,A,D
20243,05597793,13,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20243,05597913,4,0,1,225,D,,A,07,D,,A,,A,,,400,A,D
20243,05597913,5,0,1,225,D,,A,08,D,,A,,A,,,400,A,D
20243,05597913,6,0,1,321,D,,A,,A,4,D,,A,1,,80,D,D
20243,05597913,7,0,2,225,D,,A,06,D,,A,,A,,,400,A,D
20243,05597963,5,0,1,302,D,,A,13,D,,A,,A,,2,7200,A,D
20243,05597963,6,0,1,345,D,,A,06,D,,A,,A,,,1700,A,D
20243,05597973,5,0,1,301,D,,A,08,D,,A,,A,,2,150,A,D
20243,05598123,5,0,1,200,D,,A,08,D,,A,,A,,,75,A,D
20243,05598123,6,0,2,200,D,,A,06,D,,A,,A,,,25,A,D
20243,05598233,7,0,2,301,D,,A,06,D,,A,,A,,,60,A,D
20243,05598253,5,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20243,05598253,6,0,1,200,D,,A,13,D,,A,,A,,,6000,A,D
20243,05598303,7,0,1,365,D,,A,08,D,,A,,A,,,230,A,D
20243,05598323,12,0,1,365,D,,A,08,D,,A,,A,,,50,A,D
20243,05598353,10,0,1,301,D,,A,08,D,,A,,A,,1,95,A,D
20243,05598723,4,0,1,303,D,,A,13,D,,A,,A,,,2400,A,D
20243,05598873,5,0,1,100,D,2,D,13,D,,A,,A,,,5400,A,D
20243,05599023,8,0,1,303,D,,A,06,D,,A,,A,,,9000,A,D
20243,05599023,9,0,1,365,D,,A,06,D,,A,,A,,,100,A,D
20243,05599053,9,0,1,303,D,,A,08,D,,A,,A,,,1200,A,D
20243,05599723,5,0,1,700,D,,A,13,D,,A,,A,,,3600,A,D
20243,05599793,7,0,1,321,D,,A,,A,4,D,,A,,,,C,A
20243,05599793,8,0,1,365,D,,A,08,D,,A,,A,,,600,A,D
20243,05599953,12,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20243,05599973,10,0,1,303,D,,A,08,D,,A,,A,,,1988,A,D
20243,05600063,8,0,1,301,D,,A,08,D,,A,,A,,,9000,A,D
20243,05600233,10,0,1,303,D,,A,13,D,,A,,A,,,450,A,D
